Customer_ID,Age,Channel,Prior_Policy,Vintage_Months,Quarter,Premium_Band,Payment_Plan,Dependents,Lapsed_1yr
EU108799,67,Online,0,41,Q3,Low,Quarterly,2,0
EU108800,55,Agent,0,9,Q3,Moderate,Quarterly,4,0
EU108801,58,Agent,0,1,Q3,High,Quarterly,0,1
EU108802,30,Online,0,3,Q3,Low,Monthly,1,1
EU108803,46,Agent,0,5,Q2,Moderate,Quarterly,4,0
EU108804,38,Agent,0,11,Q1,Low,Quarterly,2,0
EU108805,27,Agent,1,4,Q2,Low,Quarterly,4,0
EU108806,36,Agent,0,44,Q1,Low,Monthly,0,1
EU108807,60,Online,0,33,Q1,Low,Monthly,5,0
EU108808,36,Agent,1,33,Q3,Low,Monthly,5,0
EU108809,69,Agent,1,45,Q2,Moderate,Monthly,1,0
EU108810,26,Online,0,20,Q4,Low,Quarterly,1,0
EU108811,26,Agent,1,37,Q1,High,Monthly,5,0
EU108812,39,Agent,1,20,Q1,Low,Quarterly,5,0
EU108813,47,Online,0,34,Q2,Low,Annual,2,0
EU108814,53,Online,1,21,Q4,Low,Monthly,5,0
EU108815,41,Agent,1,58,Q4,Low,Quarterly,4,0
EU108816,56,Agent,1,51,Q1,Low,Quarterly,3,1
EU108817,31,Online,0,7,Q2,Moderate,Quarterly,1,0
EU108818,54,Online,0,16,Q4,Moderate,Monthly,3,1
EU108819,52,Agent,0,32,Q3,Low,Monthly,3,0
EU108820,38,Agent,0,36,Q4,Moderate,Monthly,1,0
EU108821,68,Agent,0,50,Q1,Moderate,Quarterly,3,0
EU108822,54,Online,0,11,Q3,High,Quarterly,4,0
EU108823,41,Agent,1,56,Q4,Moderate,Monthly,1,1
EU108824,56,Online,0,48,Q4,Low,Quarterly,3,0
EU108825,70,Agent,0,29,Q4,Moderate,Monthly,0,0
EU108826,30,Online,0,42,Q1,Low,Quarterly,0,0
EU108827,48,Online,0,34,Q3,Low,Annual,0,0
EU108828,30,Agent,1,59,Q1,Moderate,Monthly,4,0
EU108829,51,Agent,1,55,Q4,Moderate,Monthly,5,0
EU108830,42,Agent,0,56,Q2,High,Annual,4,0
EU108831,48,Agent,0,10,Q3,Low,Monthly,3,1
EU108832,61,Agent,0,3,Q2,Moderate,Quarterly,3,0
EU108833,48,Agent,1,22,Q1,Low,Monthly,2,0
EU108834,62,Online,0,32,Q3,Moderate,Annual,5,0
EU108835,58,Online,0,44,Q3,Low,Monthly,3,0
EU108836,64,Online,0,20,Q4,Low,Monthly,1,0
EU108837,39,Agent,0,60,Q1,Moderate,Annual,1,0
EU108838,35,Agent,0,2,Q4,Low,Monthly,4,1
EU108839,46,Agent,1,8,Q4,Low,Quarterly,4,0
EU108840,48,Agent,0,50,Q1,Moderate,Monthly,4,0
EU108841,25,Agent,1,41,Q4,Moderate,Monthly,4,0
EU108842,42,Agent,1,25,Q1,High,Quarterly,5,0
EU108843,68,Online,0,11,Q2,High,Quarterly,0,0
EU108844,36,Agent,1,24,Q4,Moderate,Monthly,0,0
EU108845,67,Agent,0,26,Q3,Moderate,Monthly,3,0
EU108846,52,Agent,1,35,Q3,Moderate,Quarterly,0,0
EU108847,64,Online,0,40,Q2,High,Annual,5,0
EU108848,31,Agent,0,5,Q3,Moderate,Annual,2,0
EU108849,47,Agent,1,15,Q2,Low,Monthly,0,0
EU108850,45,Agent,0,42,Q2,Moderate,Quarterly,4,0
EU108851,58,Agent,0,14,Q4,Moderate,Monthly,3,0
EU108852,35,Online,1,37,Q1,Low,Monthly,1,0
EU108853,46,Agent,1,18,Q2,High,Monthly,2,0
EU108854,66,Agent,1,12,Q3,Low,Monthly,5,0
EU108855,59,Agent,1,3,Q3,Low,Annual,2,0
EU108856,53,Online,0,40,Q1,High,Quarterly,5,0
EU108857,66,Agent,0,46,Q4,Moderate,Quarterly,1,0
EU108858,52,Agent,1,33,Q3,High,Annual,1,0
EU108859,42,Agent,1,4,Q4,Low,Annual,4,0
EU108860,38,Agent,0,54,Q2,Moderate,Monthly,0,0
EU108861,42,Agent,1,57,Q3,Moderate,Quarterly,0,0
EU108862,52,Agent,1,40,Q2,High,Monthly,2,0
EU108863,48,Agent,1,26,Q3,High,Monthly,0,0
EU108864,32,Agent,1,21,Q3,Low,Quarterly,0,0
EU108865,66,Online,0,45,Q1,Moderate,Monthly,1,0
EU108866,69,Agent,0,16,Q2,Low,Annual,1,0
EU108867,32,Agent,1,48,Q1,Moderate,Annual,1,0
EU108868,28,Agent,1,23,Q1,Moderate,Monthly,1,0
EU108869,51,Agent,1,24,Q1,Low,Quarterly,0,0
EU108870,60,Agent,1,60,Q1,High,Quarterly,5,0
EU108871,29,Agent,0,9,Q4,Moderate,Monthly,5,0
EU108872,57,Agent,0,19,Q4,Low,Monthly,1,0
EU108873,58,Agent,1,27,Q4,Low,Monthly,1,0
EU108874,54,Agent,0,40,Q2,Low,Monthly,5,0
EU108875,32,Online,0,31,Q4,Moderate,Monthly,3,0
EU108876,63,Agent,1,51,Q2,Low,Quarterly,5,0
EU108877,50,Agent,1,1,Q3,Low,Monthly,5,0
EU108878,61,Agent,1,13,Q4,High,Monthly,4,0
EU108879,58,Agent,0,45,Q3,High,Quarterly,5,0
EU108880,31,Agent,0,4,Q4,Moderate,Monthly,5,0
EU108881,64,Agent,0,55,Q1,High,Monthly,3,0
EU108882,52,Agent,1,25,Q4,Moderate,Quarterly,0,0
EU108883,63,Agent,1,10,Q2,Moderate,Quarterly,1,0
EU108884,63,Agent,0,23,Q3,Low,Annual,0,0
EU108885,52,Agent,0,58,Q1,Low,Quarterly,2,0
EU108886,38,Online,0,43,Q4,Low,Monthly,0,1
EU108887,62,Online,1,30,Q1,Moderate,Annual,3,0
EU108888,28,Online,0,14,Q3,High,Monthly,3,1
EU108889,66,Agent,0,32,Q2,Low,Annual,4,0
EU108890,42,Online,0,30,Q4,Low,Annual,1,0
EU108891,68,Agent,1,5,Q3,High,Monthly,3,0
EU108892,49,Online,0,45,Q3,Low,Monthly,3,0
EU108893,31,Online,0,15,Q2,High,Monthly,0,1
EU108894,62,Online,0,17,Q3,High,Monthly,2,0
EU108895,52,Agent,0,48,Q1,Low,Annual,1,0
EU108896,29,Agent,1,33,Q4,Moderate,Monthly,4,0
EU108897,27,Agent,0,12,Q3,Moderate,Annual,5,0
EU108898,68,Agent,0,25,Q4,Moderate,Annual,4,0
EU108899,55,Agent,1,52,Q4,High,Monthly,2,0
EU108900,66,Agent,1,19,Q2,Low,Monthly,5,0
EU108901,44,Agent,0,59,Q4,Moderate,Quarterly,5,0
EU108902,43,Online,0,53,Q2,Moderate,Monthly,2,0
EU108903,35,Agent,1,23,Q3,Moderate,Monthly,4,0
EU108904,64,Agent,1,39,Q3,Low,Monthly,5,0
EU108905,27,Online,1,5,Q3,Moderate,Annual,5,0
EU108906,47,Online,1,40,Q4,Low,Annual,5,0
EU108907,31,Agent,1,21,Q4,Low,Monthly,2,0
EU108908,47,Agent,0,58,Q1,Low,Monthly,3,0
EU108909,31,Agent,0,36,Q4,Low,Monthly,5,0
EU108910,70,Agent,1,14,Q2,Moderate,Monthly,3,0
EU108911,58,Online,1,6,Q1,Moderate,Monthly,0,0
EU108912,66,Online,1,19,Q4,Low,Quarterly,0,0
EU108913,43,Agent,1,4,Q1,Low,Monthly,0,0
EU108914,33,Online,1,24,Q4,High,Quarterly,2,0
EU108915,42,Online,1,26,Q4,Moderate,Quarterly,4,0
EU108916,65,Online,0,42,Q1,High,Monthly,1,0
EU108917,69,Online,0,19,Q2,Moderate,Annual,3,1
EU108918,66,Agent,0,59,Q2,Moderate,Monthly,4,0
EU108919,49,Agent,1,32,Q4,High,Monthly,4,0
EU108920,38,Agent,0,42,Q1,High,Annual,4,0
EU108921,68,Online,1,45,Q2,Low,Annual,4,0
EU108922,49,Online,1,35,Q2,Moderate,Monthly,2,0
EU108923,43,Agent,1,54,Q2,Moderate,Monthly,3,0
EU108924,63,Agent,0,40,Q3,Moderate,Monthly,4,0
EU108925,39,Agent,0,42,Q2,Low,Quarterly,1,1
EU108926,40,Online,0,2,Q4,High,Monthly,4,0
EU108927,51,Agent,1,33,Q4,Low,Monthly,2,0
EU108928,64,Agent,1,10,Q2,Low,Quarterly,5,0
EU108929,34,Agent,0,45,Q2,Moderate,Monthly,5,0
EU108930,28,Online,0,33,Q1,High,Monthly,5,1
EU108931,43,Online,1,23,Q3,Low,Monthly,2,0
EU108932,52,Agent,0,34,Q4,Moderate,Monthly,1,0
EU108933,45,Agent,0,57,Q3,Low,Monthly,1,0
EU108934,38,Online,0,42,Q1,Low,Quarterly,0,0
EU108935,57,Online,0,36,Q2,High,Quarterly,0,0
EU108936,34,Agent,0,30,Q2,High,Monthly,0,0
EU108937,43,Agent,1,39,Q3,Low,Monthly,3,0
EU108938,54,Agent,0,5,Q4,Moderate,Monthly,0,0
EU108939,46,Agent,0,21,Q2,Moderate,Monthly,4,0
EU108940,27,Agent,0,16,Q3,Low,Annual,0,0
EU108941,61,Agent,1,7,Q1,Low,Annual,2,1
EU108942,65,Agent,0,9,Q3,Low,Quarterly,1,0
EU108943,42,Online,0,52,Q3,Low,Monthly,5,0
EU108944,35,Agent,0,57,Q4,Low,Quarterly,2,0
EU108945,26,Agent,1,41,Q3,Low,Quarterly,1,0
EU108946,36,Agent,1,43,Q3,Moderate,Quarterly,2,0
EU108947,30,Agent,1,24,Q3,Moderate,Monthly,4,0
EU108948,67,Agent,1,49,Q4,Low,Quarterly,2,0
EU108949,64,Online,1,26,Q1,Low,Quarterly,1,0
EU108950,68,Agent,1,32,Q4,Moderate,Quarterly,3,0
EU108951,53,Agent,1,43,Q2,High,Quarterly,1,0
EU108952,54,Agent,1,27,Q2,High,Monthly,1,0
EU108953,26,Online,0,41,Q3,High,Quarterly,1,0
EU108954,33,Agent,1,19,Q2,Low,Monthly,1,0
EU108955,26,Agent,0,8,Q4,High,Quarterly,2,0
EU108956,53,Agent,1,37,Q3,High,Monthly,0,0
EU108957,57,Agent,1,6,Q4,High,Quarterly,3,0
EU108958,34,Online,1,19,Q2,Low,Quarterly,0,0
EU108959,58,Agent,1,43,Q2,Low,Monthly,2,0
EU108960,68,Online,0,23,Q4,Low,Annual,3,0
EU108961,32,Agent,1,2,Q4,Low,Monthly,1,0
EU108962,61,Online,1,3,Q2,Low,Monthly,5,0
EU108963,57,Agent,1,2,Q2,High,Quarterly,2,0
EU108964,30,Online,1,13,Q4,High,Quarterly,0,0
EU108965,68,Agent,1,32,Q4,Moderate,Quarterly,0,0
EU108966,64,Agent,0,43,Q1,Low,Monthly,3,0
EU108967,69,Agent,0,25,Q4,Low,Quarterly,5,0
EU108968,43,Online,0,43,Q3,Moderate,Quarterly,1,0
EU108969,56,Agent,0,13,Q4,Moderate,Annual,5,1
EU108970,51,Agent,1,30,Q3,Low,Monthly,3,0
EU108971,25,Agent,1,19,Q1,Low,Annual,3,0
EU108972,67,Online,1,24,Q1,Moderate,Monthly,0,0
EU108973,57,Agent,0,54,Q1,Low,Monthly,1,0
EU108974,64,Agent,0,45,Q4,Moderate,Annual,4,0
EU108975,56,Online,0,33,Q1,High,Annual,5,0
EU108976,29,Online,0,59,Q1,Moderate,Monthly,5,0
EU108977,41,Agent,1,13,Q3,High,Monthly,1,0
EU108978,32,Online,1,31,Q4,Low,Annual,1,0
EU108979,66,Agent,0,38,Q1,High,Quarterly,5,0
EU108980,58,Agent,1,8,Q3,Moderate,Annual,0,0
EU108981,33,Online,1,58,Q3,Moderate,Quarterly,1,0
EU108982,47,Online,0,30,Q4,Low,Annual,0,1
EU108983,59,Agent,1,19,Q2,High,Monthly,5,0
EU108984,31,Agent,1,32,Q2,Moderate,Monthly,3,1
EU108985,39,Agent,1,30,Q4,Low,Monthly,2,0
EU108986,44,Online,1,55,Q2,Moderate,Monthly,1,0
EU108987,49,Online,0,46,Q1,Low,Annual,5,0
EU108988,27,Agent,1,38,Q1,Moderate,Annual,4,0
EU108989,70,Online,0,17,Q4,Low,Monthly,0,1
EU108990,48,Agent,1,34,Q2,Low,Monthly,0,0
EU108991,58,Online,1,16,Q1,Low,Quarterly,4,1
EU108992,70,Agent,0,59,Q2,Low,Monthly,3,0
EU108993,46,Agent,0,37,Q3,Low,Annual,5,0
EU108994,35,Agent,1,55,Q3,High,Monthly,2,0
EU108995,32,Online,1,52,Q4,Moderate,Quarterly,5,0
EU108996,63,Agent,1,6,Q3,Low,Annual,2,0
EU108997,67,Agent,0,2,Q3,High,Monthly,1,0
EU108998,59,Online,1,5,Q2,Moderate,Quarterly,3,0
EU108999,70,Agent,0,42,Q3,Low,Quarterly,3,0
EU109000,62,Agent,0,19,Q4,Low,Monthly,0,1
EU109001,32,Agent,0,1,Q3,Low,Quarterly,1,0
EU109002,61,Online,1,38,Q1,High,Quarterly,4,0
EU109003,51,Agent,1,25,Q4,High,Quarterly,3,0
EU109004,52,Agent,0,16,Q4,Low,Monthly,2,0
EU109005,64,Agent,1,30,Q4,Moderate,Monthly,3,0
EU109006,58,Online,1,30,Q3,Moderate,Quarterly,0,0
EU109007,56,Agent,1,10,Q3,High,Monthly,3,0
EU109008,39,Agent,1,40,Q4,Moderate,Quarterly,4,1
EU109009,68,Online,1,52,Q2,Moderate,Annual,2,0
EU109010,41,Agent,0,24,Q4,Moderate,Annual,1,0
EU109011,57,Agent,1,59,Q1,Moderate,Quarterly,1,0
EU109012,70,Online,0,21,Q1,Moderate,Monthly,3,1
EU109013,40,Agent,1,51,Q1,Moderate,Quarterly,0,0
EU109014,53,Online,1,52,Q1,High,Monthly,1,0
EU109015,33,Online,1,39,Q4,Moderate,Quarterly,2,0
EU109016,57,Agent,1,15,Q4,Low,Quarterly,0,0
EU109017,53,Agent,0,5,Q4,High,Quarterly,0,0
EU109018,37,Online,0,36,Q4,Low,Monthly,3,0
EU109019,45,Online,1,51,Q4,High,Monthly,0,0
EU109020,45,Agent,0,51,Q2,High,Monthly,5,0
EU109021,29,Agent,0,42,Q2,High,Monthly,4,0
EU109022,34,Online,1,22,Q2,Moderate,Monthly,4,0
EU109023,30,Agent,0,8,Q4,Moderate,Monthly,5,0
EU109024,37,Agent,0,31,Q3,Low,Monthly,0,0
EU109025,25,Online,1,52,Q4,Moderate,Quarterly,3,0
EU109026,44,Agent,1,1,Q1,Moderate,Annual,5,0
EU109027,70,Online,1,20,Q4,Low,Monthly,2,0
EU109028,32,Online,1,28,Q1,Low,Quarterly,4,0
EU109029,34,Agent,0,31,Q2,Moderate,Quarterly,1,0
EU109030,33,Online,1,53,Q1,High,Monthly,2,0
EU109031,65,Agent,1,24,Q4,Moderate,Monthly,0,0
EU109032,27,Agent,0,45,Q3,Low,Quarterly,0,0
EU109033,35,Agent,1,7,Q1,Low,Monthly,4,0
EU109034,36,Agent,0,2,Q3,Moderate,Monthly,3,1
EU109035,34,Online,1,9,Q4,Low,Monthly,3,0
EU109036,49,Online,1,19,Q4,Moderate,Monthly,2,0
EU109037,49,Online,0,41,Q1,Low,Annual,4,0
EU109038,35,Agent,1,49,Q1,Moderate,Monthly,1,0
EU109039,60,Online,0,25,Q2,Low,Quarterly,5,0
EU109040,63,Agent,0,23,Q3,Moderate,Monthly,0,0
EU109041,50,Agent,0,50,Q1,Low,Monthly,4,0
EU109042,38,Agent,1,10,Q4,Low,Annual,1,0
EU109043,63,Agent,1,23,Q1,Low,Annual,0,0
EU109044,64,Agent,1,33,Q4,High,Monthly,3,0
EU109045,25,Agent,1,43,Q2,Low,Quarterly,2,0
EU109046,28,Agent,0,19,Q3,Low,Monthly,1,0
EU109047,54,Agent,1,55,Q3,Low,Quarterly,4,0
EU109048,36,Online,0,51,Q2,Moderate,Quarterly,3,0
EU109049,59,Online,0,34,Q1,Moderate,Annual,4,0
EU109050,37,Online,1,37,Q3,Low,Monthly,2,0
EU109051,55,Agent,1,3,Q2,Moderate,Monthly,5,1
EU109052,62,Online,1,45,Q2,Moderate,Quarterly,2,0
EU109053,67,Online,0,57,Q2,High,Annual,5,0
EU109054,47,Online,1,7,Q2,High,Monthly,5,0
EU109055,28,Agent,0,43,Q2,Moderate,Monthly,1,0
EU109056,40,Agent,0,49,Q4,Moderate,Quarterly,2,0
EU109057,31,Agent,1,1,Q1,Moderate,Monthly,5,1
EU109058,46,Agent,0,54,Q3,Low,Quarterly,2,0
EU109059,53,Agent,0,36,Q2,High,Quarterly,4,0
EU109060,35,Online,0,1,Q4,Low,Annual,1,0
EU109061,57,Online,0,41,Q1,Moderate,Quarterly,2,0
EU109062,53,Agent,0,30,Q1,Moderate,Annual,0,0
EU109063,63,Agent,1,50,Q4,High,Annual,3,0
EU109064,36,Online,1,32,Q2,Moderate,Quarterly,2,0
EU109065,31,Agent,1,49,Q3,Moderate,Monthly,2,0
EU109066,63,Agent,0,19,Q2,Low,Annual,2,0
EU109067,66,Online,1,47,Q4,Moderate,Annual,5,0
EU109068,50,Agent,1,10,Q2,Low,Monthly,3,0
EU109069,64,Online,0,44,Q3,Moderate,Quarterly,4,0
EU109070,33,Online,1,48,Q4,Low,Monthly,1,0
EU109071,65,Online,0,44,Q2,Moderate,Monthly,1,0
EU109072,58,Agent,1,33,Q1,Moderate,Quarterly,1,0
EU109073,69,Agent,1,45,Q4,Low,Monthly,1,1
EU109074,37,Agent,1,4,Q1,Low,Monthly,1,0
EU109075,60,Agent,1,20,Q3,High,Monthly,0,0
EU109076,49,Agent,0,54,Q3,High,Quarterly,5,1
EU109077,48,Online,0,44,Q2,Low,Monthly,4,0
EU109078,68,Online,0,51,Q1,Moderate,Monthly,4,0
EU109079,41,Online,1,15,Q1,Moderate,Quarterly,2,1
EU109080,26,Agent,1,41,Q2,Low,Quarterly,3,0
EU109081,37,Online,0,54,Q3,Low,Monthly,1,0
EU109082,55,Agent,1,30,Q1,High,Monthly,1,0
EU109083,53,Agent,0,7,Q1,Low,Quarterly,4,1
EU109084,52,Online,1,38,Q2,High,Monthly,4,0
EU109085,51,Agent,1,41,Q3,Low,Quarterly,3,0
EU109086,39,Agent,1,18,Q2,Low,Monthly,5,0
EU109087,55,Online,0,59,Q1,Low,Quarterly,3,0
EU109088,64,Agent,0,30,Q2,Low,Annual,3,0
EU109089,39,Online,0,8,Q2,Low,Quarterly,1,0
EU109090,57,Agent,1,21,Q3,Low,Monthly,4,0
EU109091,44,Online,0,50,Q2,High,Monthly,5,0
EU109092,66,Agent,1,45,Q4,Low,Annual,0,0
EU109093,36,Agent,1,7,Q4,High,Monthly,5,0
EU109094,61,Agent,0,44,Q4,High,Quarterly,3,0
EU109095,33,Online,0,5,Q1,Low,Quarterly,5,1
EU109096,47,Online,1,32,Q1,Moderate,Quarterly,5,0
EU109097,32,Online,0,16,Q3,Moderate,Quarterly,5,0
EU109098,56,Online,0,40,Q2,High,Monthly,3,0
EU109099,38,Online,1,26,Q3,Low,Annual,4,0
EU109100,51,Agent,1,27,Q2,Moderate,Annual,0,0
EU109101,49,Online,1,54,Q3,Moderate,Monthly,1,0
EU109102,37,Agent,0,39,Q2,Moderate,Quarterly,1,0
EU109103,45,Agent,1,59,Q4,Moderate,Monthly,5,1
EU109104,69,Agent,1,28,Q3,Low,Quarterly,0,0
EU109105,55,Agent,0,33,Q2,Moderate,Annual,1,0
EU109106,61,Online,1,2,Q4,High,Quarterly,1,0
EU109107,67,Agent,1,41,Q1,Low,Monthly,3,0
EU109108,29,Online,0,15,Q2,Moderate,Quarterly,2,1
EU109109,37,Online,0,39,Q2,Low,Monthly,4,1
EU109110,52,Agent,1,7,Q2,Low,Quarterly,3,0
EU109111,67,Online,0,20,Q3,Low,Quarterly,4,0
EU109112,49,Online,1,13,Q1,Moderate,Monthly,2,0
EU109113,59,Agent,1,32,Q3,Moderate,Monthly,4,0
EU109114,63,Online,1,29,Q1,Moderate,Quarterly,0,0
EU109115,31,Agent,0,4,Q3,High,Annual,3,0
EU109116,62,Agent,1,19,Q2,Moderate,Monthly,3,0
EU109117,56,Agent,0,10,Q2,Low,Monthly,2,0
EU109118,27,Agent,0,36,Q3,Moderate,Monthly,5,0
EU109119,69,Agent,1,12,Q2,Low,Monthly,0,0
EU109120,63,Agent,1,58,Q3,Low,Monthly,1,0
EU109121,61,Agent,0,22,Q3,Moderate,Monthly,2,0
EU109122,46,Online,0,27,Q1,Moderate,Monthly,4,0
EU109123,32,Online,0,35,Q2,High,Monthly,2,0
EU109124,41,Agent,1,58,Q2,Low,Monthly,5,0
EU109125,51,Agent,1,40,Q2,High,Quarterly,5,0
EU109126,57,Agent,0,17,Q3,Moderate,Quarterly,0,1
EU109127,70,Online,0,6,Q1,Low,Annual,3,0
EU109128,41,Agent,0,45,Q2,High,Monthly,5,0
EU109129,66,Agent,1,50,Q4,Low,Monthly,4,0
EU109130,36,Agent,0,48,Q3,Moderate,Monthly,1,0
EU109131,70,Online,0,43,Q2,Moderate,Monthly,1,1
EU109132,51,Agent,1,14,Q1,High,Quarterly,1,0
EU109133,32,Agent,1,33,Q3,Moderate,Monthly,0,0
EU109134,47,Online,1,44,Q3,Low,Quarterly,3,1
EU109135,66,Online,1,52,Q3,Low,Monthly,3,0
EU109136,53,Online,1,28,Q3,High,Monthly,2,0
EU109137,44,Agent,1,38,Q4,Low,Quarterly,0,0
EU109138,40,Online,0,7,Q1,Low,Annual,0,0
EU109139,41,Agent,1,11,Q3,Low,Annual,4,0
EU109140,40,Agent,0,33,Q3,Moderate,Monthly,1,0
EU109141,43,Agent,0,3,Q3,Low,Annual,1,0
EU109142,32,Agent,1,22,Q1,Moderate,Monthly,2,0
EU109143,62,Agent,1,13,Q2,Low,Quarterly,5,0
EU109144,62,Agent,0,29,Q4,Moderate,Monthly,5,0
EU109145,53,Agent,1,6,Q4,Low,Annual,1,0
EU109146,65,Agent,0,42,Q4,Moderate,Quarterly,1,0
EU109147,60,Online,0,54,Q2,Low,Annual,1,0
EU109148,50,Agent,1,39,Q1,Low,Monthly,3,0
EU109149,55,Online,1,43,Q1,High,Quarterly,5,0
EU109150,68,Agent,1,55,Q4,Low,Quarterly,2,0
EU109151,36,Agent,1,28,Q4,Low,Quarterly,1,0
EU109152,41,Agent,0,58,Q3,Low,Monthly,0,0
EU109153,39,Online,0,15,Q1,Moderate,Monthly,5,1
EU109154,33,Online,1,24,Q2,Moderate,Quarterly,0,0
EU109155,63,Online,0,43,Q2,Moderate,Quarterly,0,1
EU109156,66,Agent,1,50,Q2,Low,Annual,4,0
EU109157,36,Agent,0,26,Q1,Moderate,Annual,0,0
EU109158,56,Online,1,1,Q4,Low,Monthly,1,1
EU109159,49,Online,0,26,Q4,Moderate,Monthly,0,0
EU109160,63,Online,0,46,Q1,Low,Quarterly,0,0
EU109161,42,Agent,1,31,Q4,Low,Annual,2,0
EU109162,39,Online,1,23,Q3,Moderate,Monthly,4,0
EU109163,56,Agent,1,32,Q3,Low,Monthly,1,0
EU109164,30,Agent,0,44,Q3,Low,Annual,5,0
EU109165,68,Agent,0,1,Q3,Moderate,Annual,3,0
EU109166,67,Online,1,18,Q3,High,Monthly,1,0
EU109167,59,Online,0,17,Q1,High,Annual,2,0
EU109168,58,Agent,1,46,Q2,High,Quarterly,1,0
EU109169,62,Agent,0,44,Q4,Low,Monthly,1,1
EU109170,29,Agent,0,28,Q3,Moderate,Monthly,3,0
EU109171,42,Agent,0,1,Q3,High,Monthly,2,0
EU109172,40,Agent,1,51,Q2,Moderate,Quarterly,2,0
EU109173,32,Agent,1,36,Q2,Low,Monthly,1,0
EU109174,49,Online,1,5,Q2,Moderate,Annual,1,1
EU109175,56,Agent,1,5,Q2,Moderate,Monthly,4,0
EU109176,50,Agent,0,2,Q1,Moderate,Monthly,5,0
EU109177,46,Online,0,11,Q4,Moderate,Monthly,3,1
EU109178,55,Agent,0,35,Q2,Low,Annual,0,0
EU109179,67,Online,1,30,Q4,Low,Quarterly,0,1
EU109180,34,Agent,1,32,Q3,Moderate,Annual,4,0
EU109181,36,Online,1,8,Q2,High,Annual,0,0
EU109182,52,Agent,1,2,Q3,Low,Annual,2,0
EU109183,30,Online,0,36,Q1,Low,Annual,1,1
EU109184,44,Agent,0,39,Q3,Moderate,Annual,0,0
EU109185,29,Online,1,25,Q1,Low,Quarterly,1,1
EU109186,47,Agent,0,19,Q3,Low,Annual,3,0
EU109187,33,Agent,0,51,Q4,Low,Quarterly,5,0
EU109188,53,Agent,0,7,Q1,Moderate,Quarterly,4,0
EU109189,40,Online,1,40,Q2,Moderate,Annual,1,0
EU109190,70,Online,0,14,Q1,Moderate,Annual,2,0
EU109191,46,Agent,0,4,Q2,Moderate,Monthly,2,0
EU109192,32,Agent,0,46,Q1,Low,Monthly,3,0
EU109193,44,Agent,0,33,Q2,Low,Monthly,1,1
EU109194,38,Agent,0,37,Q1,Low,Annual,4,0
EU109195,63,Agent,0,43,Q3,Moderate,Monthly,4,0
EU109196,61,Online,0,30,Q3,Low,Quarterly,5,0
EU109197,58,Online,0,47,Q3,High,Monthly,4,0
EU109198,35,Online,0,20,Q2,Moderate,Monthly,2,0
EU109199,64,Agent,0,14,Q3,Low,Monthly,2,1
EU109200,57,Online,0,27,Q4,Low,Monthly,3,0
EU109201,55,Agent,1,56,Q4,Low,Monthly,2,0
EU109202,68,Agent,1,13,Q3,Moderate,Quarterly,0,0
EU109203,58,Agent,1,7,Q1,High,Monthly,0,0
EU109204,31,Agent,1,18,Q3,Moderate,Quarterly,4,1
EU109205,47,Online,0,38,Q2,Moderate,Annual,3,0
EU109206,70,Agent,1,52,Q2,High,Monthly,4,0
EU109207,31,Online,1,39,Q4,Low,Annual,4,0
EU109208,49,Online,1,9,Q1,Low,Monthly,2,0
EU109209,27,Agent,0,23,Q2,Low,Monthly,0,1
EU109210,62,Agent,0,31,Q2,Moderate,Quarterly,3,0
EU109211,44,Agent,1,2,Q4,High,Monthly,0,0
EU109212,58,Agent,0,40,Q1,Low,Monthly,5,1
EU109213,68,Online,0,38,Q4,Moderate,Monthly,2,0
EU109214,68,Online,0,41,Q3,Moderate,Quarterly,2,0
EU109215,54,Agent,0,39,Q1,Moderate,Monthly,1,0
EU109216,41,Online,1,5,Q1,Moderate,Monthly,5,0
EU109217,34,Agent,1,56,Q3,Moderate,Annual,5,0
EU109218,59,Agent,1,23,Q1,High,Monthly,2,0
EU109219,44,Agent,0,49,Q4,Low,Quarterly,2,0
EU109220,42,Agent,1,59,Q4,Low,Annual,0,0
EU109221,69,Agent,0,32,Q2,Moderate,Quarterly,3,0
EU109222,68,Agent,1,53,Q4,Low,Quarterly,0,0
EU109223,51,Agent,0,39,Q4,High,Annual,0,0
EU109224,60,Agent,1,16,Q1,High,Monthly,1,0
EU109225,47,Agent,1,58,Q4,Moderate,Monthly,0,0
EU109226,56,Agent,1,55,Q4,Low,Monthly,3,0
EU109227,34,Agent,1,11,Q3,Low,Quarterly,3,0
EU109228,35,Agent,0,14,Q3,Low,Monthly,1,1
EU109229,62,Online,0,3,Q1,Low,Monthly,0,0
EU109230,30,Agent,1,53,Q3,Moderate,Monthly,2,0
EU109231,65,Agent,0,8,Q4,Moderate,Monthly,2,1
EU109232,58,Online,1,15,Q1,Low,Monthly,2,1
EU109233,60,Agent,0,57,Q4,Moderate,Quarterly,3,0
EU109234,61,Online,0,9,Q2,Moderate,Quarterly,2,1
EU109235,41,Agent,0,16,Q2,Moderate,Monthly,3,0
EU109236,64,Agent,1,26,Q3,Moderate,Monthly,4,0
EU109237,64,Agent,1,53,Q4,Moderate,Annual,1,0
EU109238,36,Agent,1,32,Q3,Moderate,Quarterly,4,0
EU109239,45,Online,0,18,Q1,Moderate,Monthly,5,0
EU109240,64,Agent,0,8,Q4,Low,Quarterly,5,0
EU109241,43,Online,1,39,Q2,Moderate,Monthly,0,0
EU109242,27,Agent,0,52,Q3,Moderate,Monthly,2,0
