Cust_Id,Age,MonthlyIncome_EUR,MinBal_EUR,MaxBal_EUR,Age_with_Bank
145425,47,6043,4344,20084,9
145426,51,6328,3748,27791,12
145427,51,6140,3369,23739,14
145428,45,7503,3372,27307,11
145429,47,7190,2607,37238,12
145430,52,6369,4149,33154,11
145431,49,7992,3672,8667,11
145432,49,5431,2422,31756,10
145433,53,6572,1320,27293,10
145434,45,7249,4017,20802,11
145435,54,7107,1634,40363,10
145436,51,5452,3224,30994,12
145437,51,7020,2875,28896,11
145438,44,6849,3989,33642,13
145439,52,7841,2739,27130,13
145440,51,5647,5653,32690,11
145441,47,7407,4532,27316,12
145442,48,5435,3382,26636,12
145443,46,7118,3187,39534,11
145444,44,7110,1745,14085,10
145445,44,7160,5101,43954,12
145446,43,8464,3766,18482,13
145447,48,8300,2530,28289,14
145448,50,5305,4965,9846,8
145449,50,6124,2279,28729,12
145450,53,6585,3034,32302,11
145451,43,5256,2584,23534,8
145452,53,5837,3233,39694,11
145453,54,7480,2291,22835,13
145454,51,8254,2429,33641,11
145455,53,8338,1592,8043,12
145456,45,5508,2992,28479,11
145457,51,6461,2690,22345,12
145458,54,6817,3180,28460,10
145459,56,6583,2840,34821,13
145460,51,5914,5394,25717,14
145461,49,6443,3847,13371,11
145462,49,6643,2998,18958,13
145463,49,8450,2126,42245,13
145464,49,5354,3231,23845,13
145465,50,8389,3248,24400,9
145466,50,7818,4805,30847,16
145467,48,7671,3726,18230,10
145468,50,5490,5914,38844,17
145469,47,6672,1838,19751,14
145470,52,6763,3034,19989,15
145471,47,6844,3112,29315,15
145472,44,6451,4104,28248,12
145473,45,7425,3373,29374,14
145474,52,8168,3757,44620,13
145475,45,7584,3269,20565,9
145476,50,6887,2539,24568,13
145477,54,6550,2102,20041,10
145478,49,7209,4938,13691,14
145479,55,8173,3225,25117,10
145480,49,7121,4617,43258,11
145481,42,6628,1751,17502,14
145482,48,9298,4732,29561,12
145483,52,6054,4900,21947,10
145484,54,6142,3021,36721,13
145485,50,6003,2735,26095,10
145486,51,6305,4297,16854,12
145487,55,6263,4079,23530,10
145488,52,8646,5120,16516,13
145489,42,5491,2885,29870,10
145490,44,6791,2281,31186,8
145491,49,8668,1800,25890,11
145492,50,5862,2601,38649,13
145493,58,6193,4266,20390,8
145494,55,5193,4088,33619,9
145495,47,6963,5012,24439,11
145496,50,7525,3468,45684,14
145497,49,7432,4390,20768,14
145498,59,6926,2926,30812,11
145499,44,6353,4840,32228,14
145500,50,8303,3277,19586,12
145501,46,7489,4225,27434,15
145502,46,7327,3517,24215,9
145503,54,7334,4375,35995,12
145504,44,5144,3765,17194,11
145505,47,9307,3661,18124,12
145506,51,5312,3078,23183,13
145507,54,8491,4643,24591,13
145508,55,6322,5778,32655,14
145509,56,8091,3766,18105,11
145510,52,7621,2944,23539,13
145511,46,6392,5269,39963,11
145512,54,6912,4363,28750,13
145513,49,7930,2651,32578,12
145514,58,5869,5602,26015,8
145515,53,6629,4360,23256,14
145516,51,6717,4763,21818,11
145517,50,9033,2089,19928,10
145518,45,8165,2542,32828,13
145519,48,6285,4545,21576,8
145520,55,6440,3969,41743,12
145521,49,6933,2135,22192,12
145522,49,8967,4323,24111,15
145523,47,6445,4385,31394,10
145524,53,6994,1295,20884,11
145525,53,6094,5432,42014,14
145526,49,7228,5790,15913,13
145527,54,5614,4860,42586,14
145528,51,7288,2482,16086,12
145529,40,8023,3577,40306,9
145530,56,6271,2605,17360,16
145531,53,5197,1611,33539,12
145532,45,5317,3829,38347,8
145533,46,6195,3804,21000,9
145534,56,6381,4621,20844,10
145535,42,8048,953,33731,12
145536,50,5262,5147,19606,12
145537,47,6912,3821,31041,12
145538,55,5789,4365,28410,14
145539,41,5870,3248,18318,11
145540,49,6431,3715,17826,12
145541,52,6664,4324,21625,16
145542,47,8118,4313,35129,11
145543,47,6395,3268,33705,12
145544,57,5307,2265,25599,11
145545,51,6235,2997,29355,15
145546,54,7393,1583,12404,10
145547,47,8086,3707,37230,11
145548,52,6447,4316,20078,10
145549,50,8044,2073,42124,11
145550,53,6927,4706,17799,11
145551,43,6068,3239,24443,13
145552,44,7224,4222,21073,10
145553,49,8362,4104,27677,17
145554,53,6522,2641,35932,8
145555,50,7042,4740,32237,9
145556,47,9845,3881,33900,14
145557,49,7139,3394,26317,12
145558,52,5042,4474,8714,14
145559,48,7407,5238,33843,10
145560,55,6796,4328,34505,10
145561,42,5754,3295,23544,12
145562,49,5042,5016,19316,11
145563,50,6083,4161,29358,13
145564,46,8105,3834,26739,10
145565,47,6960,2809,30084,13
145566,53,7049,4480,32072,11
145567,43,7694,4499,31052,8
145568,48,8492,3684,20233,13
145569,49,7465,3983,26105,12
145570,51,6242,4301,35834,12
145571,50,6742,3407,23650,12
145572,49,6521,5435,22327,10
145573,43,7955,4439,30309,14
145574,46,6726,2991,19545,14
145575,53,6400,3612,26902,12
145576,51,6093,4382,25825,10
145577,47,5399,2763,15118,14
145578,55,6895,3240,21189,13
145579,53,7129,5293,14262,13
145580,46,7698,3302,32437,11
145581,49,7720,3796,27472,10
145582,43,7992,3354,34538,13
145583,47,6179,2040,29941,13
145584,55,5730,3874,19060,8
145585,52,5499,3298,45662,11
145586,47,8267,3265,34896,13
145587,54,6655,4110,22416,7
145588,49,5911,2454,22354,12
145589,52,5427,3420,33080,12
145590,47,6926,5022,33500,11
145591,43,7682,3272,32799,9
145592,45,7482,2898,33783,10
145593,42,6667,5098,27920,9
145594,53,5715,3174,19847,10
145595,56,6549,5475,21147,13
145596,51,7517,2039,46106,13
145597,48,6368,3903,21755,10
145598,54,7678,2694,35959,14
145599,50,6087,4480,39114,10
145600,47,8379,5193,29098,14
145601,50,7167,3512,36821,13
145602,47,6846,2070,16426,11
145603,52,5255,4690,35027,10
145604,41,8606,3202,22052,14
145605,50,7927,4113,35177,12
145606,52,7280,2735,35256,9
145607,50,6853,4049,29560,9
145608,50,5520,2641,33443,13
145609,40,6461,2553,33594,13
145610,45,5770,4538,34685,11
145611,53,5649,3140,20057,10
145612,45,6205,3311,21189,12
145613,57,7636,2412,50475,14
145614,50,6983,2591,40055,10
145615,55,7722,2493,22577,11
145616,46,8272,4501,34098,14
145617,43,8563,5262,34621,13
145618,49,6748,1802,26161,9
145619,46,7613,2157,24543,11
145620,53,7465,3322,16778,10
145621,54,6171,4069,48905,11
145622,58,7786,4092,24657,16
145623,56,5832,3491,24070,13
145624,48,7756,1490,17882,16
145625,54,6998,3734,17474,14
145626,52,6817,3643,18033,11
145627,50,6274,2786,36101,10
145628,43,6913,4528,41516,14
145629,49,6364,3686,11465,8
145630,54,8559,4924,24269,10
145631,44,6537,2585,14275,11
145632,51,5681,5366,37266,14
145633,45,7789,2707,32070,12
145634,52,7198,4855,14550,15
145635,46,6111,4189,20836,11
145636,50,7863,4445,38726,11
145637,55,5269,2438,27767,13
145638,51,8263,3103,20177,14
145639,55,6600,5068,27794,11
145640,47,4663,4580,32419,12
145641,54,5830,5355,20192,11
145642,44,5688,4244,26505,11
145643,54,7677,2628,33707,8
145644,54,6889,3495,9614,9
145645,47,7970,3654,26046,10
145646,51,6507,4509,23790,9
145647,42,8045,4469,32598,10
145648,49,8066,5351,26846,14
145649,54,7593,5534,12667,10
145650,49,5665,3533,25079,11
145651,54,6762,3790,25026,9
145652,51,7302,4520,32197,13
145653,49,7306,4462,22806,11
145654,46,6925,3531,28432,11
145655,51,7082,2687,35301,14
145656,46,7751,3136,33149,11
145657,42,5805,2523,16922,15
145658,47,6946,5173,28124,14
145659,56,8729,2985,34457,8
145660,47,4919,4603,32187,13
145661,48,6776,3171,28800,12
145662,56,7601,3924,18381,15
145663,51,8180,3583,36061,11
145664,57,7420,2631,26212,13
145665,48,7475,5099,24273,16
145666,53,5654,3365,24904,13
145667,48,6239,3410,25807,11
145668,52,7430,2732,25943,10
145669,55,7109,2843,25068,11
145670,48,5358,2699,10412,13
145671,44,7679,3678,15982,10
145672,54,7881,3939,26333,12
145673,48,6777,2096,21274,13
145674,49,4857,5068,24686,12
145675,49,5868,3560,24369,13
145676,48,9307,3083,29559,12
145677,42,6600,1961,21082,7
145678,55,5844,1853,37594,12
145679,48,4842,2325,31970,13
145680,50,6890,4020,27323,11
145681,53,7694,3634,35638,11
145682,48,6633,2889,30410,12
145683,44,7522,984,13908,11
145684,49,7901,2509,28042,13
145685,47,5763,2436,29624,12
145686,42,6906,3418,14797,10
145687,54,6874,3041,29508,10
145688,44,9201,3699,30490,12
145689,47,5820,3928,24865,11
145690,51,7276,4391,29710,12
145691,41,4368,2764,23724,11
145692,45,7997,2038,48098,10
145693,44,7801,2286,27842,8
145694,53,6398,3727,21468,12
145695,52,4542,3553,28036,12
145696,53,4825,1976,23822,10
145697,47,8807,3424,12717,12
145698,49,7394,4097,35040,10
145699,53,7775,3844,13466,13
145700,47,4338,4157,20712,10
145701,55,6807,4130,32928,12
145702,47,6917,3298,36265,9
145703,54,5592,3917,24185,11
145704,55,7277,4862,28930,10
145705,54,7871,2876,33311,9
145706,53,6320,1762,13285,12
145707,54,4994,2422,40776,13
145708,51,7481,2354,24756,9
145709,44,6267,4185,17315,9
145710,46,6506,2983,28611,10
145711,47,6969,4728,30310,11
145712,48,6944,2960,33285,12
145713,46,7169,2342,38591,13
145714,54,8038,2916,32309,14
145715,42,7335,3859,14330,14
145716,46,6872,4754,20950,10
145717,44,5831,2935,21187,12
145718,44,6668,2955,27185,12
145719,50,7462,4304,20341,11
145720,45,5971,4633,25305,12
145721,50,6650,3446,9816,13
145722,54,8405,5917,10660,16
145723,49,5761,3192,24594,12
145724,52,6440,3298,24905,11
145725,51,8276,555,29843,9
145726,51,6769,2982,24654,12
145727,57,7519,4041,38778,15
145728,47,6210,4176,15518,11
145729,45,5942,3570,19636,9
145730,57,7679,5062,31040,15
145731,48,5897,4035,33282,11
145732,49,7470,3525,26456,13
145733,50,5695,4396,27887,10
145734,56,3326,2333,33465,9
145735,49,7703,2418,37879,11
145736,42,6231,3483,19841,12
145737,49,7506,2789,38889,13
145738,55,5813,3106,36524,11
145739,48,7851,5290,32893,13
145740,53,6840,3536,17222,12
145741,55,6195,2986,34770,11
145742,45,6459,3401,29772,13
145743,47,7277,2077,43152,11
145744,49,7650,2184,20205,14
145745,48,5740,3614,24685,10
145746,52,7220,2771,12870,13
145747,48,5351,2673,31916,10
145748,47,5835,1830,22806,12
145749,48,7689,3937,29169,13
145750,44,5655,2401,15380,13
145751,46,6308,2530,24925,10
145752,53,7703,4450,18591,16
145753,48,5128,5788,20801,13
145754,53,7449,4509,38043,10
145755,48,8452,3968,17312,13
145756,53,5563,3078,33659,6
145757,54,7107,3277,25662,14
145758,48,7258,1510,32474,11
145759,57,7461,1320,9141,10
145760,52,6784,3941,31300,10
145761,50,7189,3955,39939,15
145762,50,5865,1521,32285,8
145763,50,7831,3558,17505,12
145764,50,5906,2411,27184,15
145765,47,6427,3387,19405,10
145766,38,7623,3798,28579,13
145767,53,5445,3839,39164,16
145768,51,6619,2124,35217,13
145769,52,6633,2476,33861,11
145770,49,7778,3265,20479,10
145771,43,5717,3762,27188,13
145772,47,8161,2823,26884,13
145773,55,6297,4265,22745,12
145774,45,6563,4158,31858,9
145775,58,6095,2152,26710,14
145776,42,7509,2077,30070,11
145777,52,6030,2298,14911,12
145778,50,6324,4413,26474,14
145779,50,6879,2043,18006,11
145780,50,5152,3682,31029,14
145781,49,7432,6218,29397,12
145782,53,6817,1154,37790,12
145783,46,6687,3370,34274,11
145784,51,8350,2794,37981,13
145785,47,6222,3123,27261,9
145786,51,5486,3191,30186,10
145787,48,5888,1586,36807,13
145788,52,8636,3466,5665,8
145789,45,5964,2261,10406,12
145790,48,5618,2072,27244,8
145791,49,7197,4964,21569,13
145792,60,7248,2275,28165,11
145793,51,9163,4379,31788,7
145794,49,7224,3966,17853,14
145795,51,4840,4945,26683,10
145796,47,5833,2938,27792,14
145797,54,5322,5676,28667,12
145798,51,6628,4684,40866,11
145799,53,7450,4220,28871,9
145800,50,8107,3848,3848,14
145801,52,7380,3895,33759,10
145802,51,8228,2918,30098,14
145803,48,7344,1199,25691,17
145804,57,5208,4161,28659,10
145805,49,5719,2800,33986,9
145806,52,6321,5008,41954,12
145807,48,6518,2158,27999,8
145808,48,6982,3242,46260,12
145809,45,7573,3765,42570,12
145810,52,6228,4099,28138,11
145811,44,7047,1977,28594,11
145812,48,6816,3856,27611,15
145813,45,7642,3508,20560,14
145814,56,6748,2404,23788,6
145815,51,5459,2215,6711,12
145816,55,7236,2479,42787,13
145817,51,7722,4095,15499,11
145818,49,7771,1897,24176,9
145819,55,8642,5841,29185,13
145820,52,5641,2264,33017,12
145821,51,6815,4827,48989,10
145822,46,6090,3177,29890,12
145823,52,5184,2944,38162,15
145824,48,4803,3599,16250,12
145825,44,7489,1610,22871,11
145826,55,7196,3113,29096,13
145827,45,5979,3929,31049,10
145828,47,6158,5521,12241,7
145829,49,6433,3147,23654,14
145830,42,7617,4168,39473,13
145831,49,6142,3597,16281,11
145832,54,5846,3207,42825,9
145833,50,7131,5255,27639,15
145834,51,7320,3862,23117,13
145835,40,4374,4437,34399,13
145836,47,6586,4193,31547,11
145837,43,6907,2102,23702,13
145838,40,6747,4055,21292,12
145839,51,8059,2928,43371,12
145840,50,5544,3812,29539,12
145841,49,6178,4609,33368,11
145842,43,6817,3475,21156,9
145843,48,7351,2783,36494,11
145844,46,5199,3526,41578,11
145845,49,8173,3906,36155,10
145846,50,6527,3884,20482,11
145847,48,6601,4060,34530,11
145848,52,6679,4244,42900,12
145849,50,6656,3166,34427,14
145850,54,7927,2757,20857,9
145851,42,7373,2426,23780,13
145852,47,5296,1434,11590,10
145853,55,7789,2074,36210,9
145854,47,7329,2556,47162,14
145855,51,7177,3241,23684,9
145856,54,7767,2311,31800,11
145857,52,5875,2556,42521,12
145858,51,8102,5054,31551,10
145859,53,7355,5080,22596,11
145860,47,6880,2105,37763,12
145861,42,5805,3175,20306,11
145862,50,7521,4241,21587,13
145863,48,6058,5198,12571,10
145864,49,6631,4430,19531,13
145865,46,5609,2960,34062,12
145866,58,5084,2640,24162,13
145867,43,7532,4036,33418,14
145868,48,7612,3948,43787,12
145869,43,7949,2098,28619,14
145870,58,7843,2666,23236,11
145871,47,5705,3227,43019,12
145872,56,7740,3964,30079,11
145873,55,8324,3701,33346,11
145874,49,5103,3019,27097,8
145875,54,5106,2857,14445,11
145876,53,5115,3453,28225,12
145877,53,5642,4185,31403,15
145878,49,5139,2162,24221,9
145879,50,6317,3697,28511,12
145880,56,8267,3277,34511,13
145881,48,7369,4030,24329,14
145882,50,7293,2968,26515,15
145883,48,7814,2005,36536,14
145884,45,5010,2810,38246,10
145885,51,5378,3225,33800,9
145886,41,7980,3005,23671,7
145887,54,6083,4011,19622,12
145888,44,7287,2693,28532,7
145889,47,6274,3239,25033,12
145890,50,5398,4101,28914,13
145891,48,7021,3848,8740,10
145892,51,8382,3701,28103,9
145893,52,8275,3567,44476,10
145894,44,7560,3770,27060,8
145895,49,7161,3050,18744,13
145896,46,6063,4953,22626,8
145897,53,6069,3496,26701,10
145898,57,6483,3157,32247,6
145899,51,7879,5535,28586,15
145900,41,6477,2885,29581,9
145901,50,6076,2845,29663,12
145902,44,6969,4412,31708,12
145903,49,5954,2036,28216,12
145904,53,6708,2065,27193,10
145905,44,6487,2517,21494,8
145906,52,6817,2962,16370,13
145907,52,7738,3135,20030,11
145908,46,7383,4087,28952,12
145909,37,5396,1540,17524,11
145910,53,7228,2044,23658,12
145911,48,7798,2254,42331,14
145912,49,7852,4455,31693,13
145913,52,4753,5080,20455,9
145914,53,7712,2963,38140,14
145915,44,6418,5941,22079,14
145916,50,5578,4052,17964,11
145917,46,7208,2482,26486,13
145918,51,7410,2821,37189,12
145919,53,5823,5089,28477,12
145920,51,8397,2632,35905,11
145921,51,5912,2914,27818,11
145922,47,6259,4313,23890,11
145923,48,7570,3247,22681,8
145924,56,6724,4731,12192,9
145925,50,6936,2998,30477,13
145926,52,5471,3371,40556,13
145927,51,6348,2152,23960,10
145928,51,5311,3318,45909,12
145929,47,6782,3945,32008,12
145930,48,7852,2725,28911,14
145931,50,8810,5642,28628,9
145932,43,6186,4651,42219,13
145933,50,6906,3008,4264,14
145934,47,6812,2466,26908,11
145935,52,7363,3788,20685,12
145936,54,7508,3510,35625,15
145937,57,5541,3117,47421,11
145938,60,8968,2844,31201,11
145939,53,5661,3193,25539,16
145940,47,5767,1379,27586,11
145941,51,7206,3175,31006,11
145942,41,6337,2766,16770,15
145943,53,7183,3916,24487,12
145944,44,6820,3026,42404,10
145945,54,9888,3665,40598,13
145946,54,7917,3347,16823,11
145947,44,8381,3896,28350,11
145948,50,7204,4904,14124,15
145949,42,7925,3384,26263,10
145950,44,7624,4128,37585,13
145951,50,7348,3951,19085,14
145952,56,7618,3159,37119,12
145953,44,5828,4117,20793,9
145954,56,6986,3671,26880,12
145955,52,7213,2214,42067,11
145956,49,5307,3845,38368,11
145957,43,8416,2773,47378,9
145958,44,6417,4466,11648,13
145959,50,6719,2848,31482,7
145960,46,7479,2681,32882,8
145961,46,7144,2481,45805,12
145962,47,7562,3924,28974,12
145963,43,8040,2892,39666,14
145964,48,8122,3952,32777,14
145965,45,4848,1337,26613,12
145966,53,6777,3559,25570,14
145967,51,6288,3344,33533,12
145968,46,6729,1767,28987,15
145969,54,5598,2319,28626,6
145970,53,6770,2989,18668,9
145971,48,8936,3720,28723,13
145972,42,7012,3103,25892,13
145973,49,7676,2330,31000,11
145974,52,7424,3035,28254,8
145975,53,6538,2714,27130,14
145976,47,4458,5527,45694,14
145977,50,8062,3332,27598,10
145978,53,4844,4335,29775,11
145979,48,6719,2149,42817,10
145980,46,5982,2649,38187,13
145981,52,5872,3731,22272,13
145982,51,6003,2685,36899,11
145983,48,5446,3083,15952,14
145984,52,7573,4604,17426,8
145985,46,5747,2967,35399,10
145986,49,6753,2618,30655,8
145987,46,7265,4156,36156,12
145988,52,6682,2722,17994,11
145989,49,5480,4566,26385,10
145990,43,6156,3833,20331,8
145991,55,7525,4371,36154,11
145992,52,7160,3896,34326,12
145993,52,8197,1946,29297,13
145994,51,7057,3606,22652,12
145995,55,6632,6464,37726,13
145996,51,8821,5002,34665,12
145997,44,9205,5953,18140,9
145998,50,7727,2673,14732,6
145999,48,6603,4094,35769,8
146000,47,6593,4291,34292,10
146001,55,8912,3169,10877,11
146002,57,6539,4514,25042,9
146003,52,8060,2715,18988,9
146004,47,7360,1902,32549,11
146005,56,7036,3204,12354,14
146006,42,5541,4391,35933,11
146007,49,7178,2173,16837,16
146008,51,6872,3696,19677,8
146009,44,7445,721,24938,10
146010,46,7040,3313,15421,13
146011,47,7072,4438,35382,8
146012,53,6708,4073,38373,12
146013,50,7170,2085,46585,10
146014,49,5343,3850,22589,14
146015,48,6009,4782,22145,13
146016,51,6120,3677,14165,13
146017,54,7183,2952,31196,9
146018,49,6870,4737,33403,11
146019,53,6793,4162,16201,14
146020,53,4945,3715,24823,12
146021,48,6468,4171,30571,13
146022,50,8272,2646,13717,16
146023,52,6195,4110,21836,8
146024,47,6600,2189,29967,16
146025,51,7217,2107,21724,11
146026,52,6915,3348,23215,11
146027,45,7396,3534,26805,10
146028,47,6717,3117,39320,14
146029,47,6528,2934,24372,12
146030,46,5588,3266,21634,13
146031,55,8898,3053,23135,13
146032,50,6984,2970,29045,14
146033,52,6681,4030,28995,12
146034,63,4829,662,27082,11
146035,44,7831,2615,35698,12
146036,52,6654,4378,23697,11
146037,43,8128,2473,25078,12
146038,46,5823,3356,14775,13
146039,52,6917,3889,30922,14
146040,47,7383,3454,18589,12
146041,54,6671,4139,28690,10
146042,46,5380,2493,28827,12
146043,53,6090,3762,23523,9
146044,56,5505,4159,31145,12
146045,49,7171,3235,31449,11
146046,52,6212,2501,22828,15
146047,53,5150,3626,26730,10
146048,56,5891,3075,17657,13
146049,48,7416,2783,31300,11
146050,51,5480,3382,27430,11
146051,63,7316,2844,50795,13
146052,51,5875,2764,42457,9
146053,53,6653,3990,29825,14
146054,53,7604,3561,24155,9
146055,49,6420,3661,32653,11
146056,43,5899,3974,26642,10
146057,53,7665,2845,34777,8
146058,44,5565,2944,12289,13
146059,53,6700,3531,14425,13
146060,49,8377,3651,28826,10
146061,49,6465,2358,22280,12
