Cust_ID,Age,BillAmt_Product,BillAmt_Service,BillAmt_Pre,Vintage
50611,39,58255,14284,34580,3
91894,48,70874,39056,63075,6
52869,45,36442,14468,29388,3
29181,26,19541,4469,11063,1
61396,39,56366,13366,32071,3
38395,25,5476,3130,11354,1
24135,25,6737,4207,12154,1
18552,25,15349,4852,10948,1
26314,29,12711,4561,14727,1
60345,40,33785,13091,38857,4
36959,27,17587,3474,14795,1
24519,29,9408,4423,14218,1
72549,65,67128,31160,52042,8
57566,37,30279,17953,32934,5
54517,40,57297,19902,23266,2
76422,65,76906,30943,51259,6
26737,27,16092,4285,12484,1
64826,35,33808,15290,22122,4
63509,33,32153,15181,39126,3
70329,48,96623,34570,45188,5
20183,26,14410,3762,12769,1
31437,29,10268,4117,11323,1
50007,37,47344,14341,25297,2
53100,40,34496,18142,24970,3
89417,47,66356,45280,55855,8
83503,55,73546,30972,50337,7
61084,44,46674,16733,24805,3
48564,44,47476,12628,26412,5
68823,56,66660,49437,46658,6
49437,39,27090,14717,24434,2
48613,33,58822,14643,34352,2
13835,25,6875,4817,13264,1
76672,48,71607,42943,43176,6
21848,29,14266,3720,12176,1
79091,52,92298,49357,56994,8
57091,37,40911,13352,23479,2
42228,38,30983,14517,36717,2
74843,47,71209,30744,42196,5
63790,31,42220,18389,20386,5
74960,65,93480,45335,63877,8
72176,63,69278,46165,67676,5
23276,29,8096,4627,12173,1
58970,37,39853,19003,35330,5
82206,62,76337,38206,48931,8
61386,44,36217,16036,22434,3
28375,29,12226,3791,10448,1
85566,58,98198,36545,69196,6
12908,29,8966,3844,10303,1
35740,28,12241,3145,11724,1
80045,48,69733,35247,56467,8
41532,35,54618,15691,30922,3
76257,59,71170,44612,48275,8
16959,27,16676,3743,10459,1
25299,25,8491,4947,13332,1
53856,38,39149,16439,25307,5
89077,63,95727,42666,59452,6
48311,41,28412,15697,33152,4
78468,59,92962,42389,49148,5
89704,48,66552,34407,60342,7
87128,52,75539,42467,48555,6
89528,51,81911,35558,43635,8
12373,27,15173,4590,10202,1
20288,26,6632,4628,13419,1
27959,25,15134,4123,13234,1
28802,26,7173,3787,11847,1
38613,25,12622,4565,10965,1
32702,28,12908,3492,14083,1
37525,26,7723,4914,12789,1
86168,58,93338,38348,54639,5
76795,62,87089,42051,64176,8
56859,40,53077,12181,26927,2
64991,45,54988,15850,35766,4
61778,33,36098,12184,28982,5
20542,26,15200,4958,13470,1
70481,51,96161,47005,67180,7
55143,35,50999,14144,29156,5
30437,26,14785,4831,11609,1
35240,28,11416,4601,11564,1
48991,39,38809,16482,21246,3
60418,39,42567,16701,21906,3
14478,29,8425,4308,12712,1
64738,32,52705,16136,22659,2
82409,63,71147,48051,58309,7
90236,65,77396,39173,48266,6
29958,29,12907,2866,14308,1
36234,27,16572,4889,12736,1
84993,55,77782,30340,66226,6
68430,54,89141,42696,53432,7
85657,57,98686,39378,51794,7
50225,41,36495,19282,25385,2
45754,38,32560,16545,32614,3
41899,38,51934,19741,23907,3
13949,29,7388,4723,13610,1
35647,29,18032,2677,12530,1
68634,48,85918,41877,44096,8
34382,25,12592,4410,13589,1
69215,65,87190,34611,50777,5
30148,25,15976,4921,13455,1
37777,25,6847,3644,11764,1
29777,29,8680,3015,13916,1
74653,54,79352,47220,55589,5
46926,30,41162,15623,35632,3
43787,38,41598,19095,39846,3
35621,25,18834,3978,14071,1
62647,33,31785,13277,37351,4
56570,30,57126,17926,26651,2
74983,54,93938,34082,59222,7
51167,31,29086,13037,31688,4
74418,54,93822,46610,40409,7
68969,59,70639,32659,59275,5
64375,42,48511,14213,22615,2
17165,26,16747,3883,11865,1
24939,29,13331,2601,11302,1
54788,37,42739,15338,35246,2
27207,26,17725,3662,12293,1
32214,25,11840,3334,12944,1
47822,35,36632,16479,21092,2
80852,54,70136,49773,43607,6
42407,33,32138,13282,21972,5
64226,43,25945,16265,24148,3
40008,43,38665,17544,39347,2
17404,26,9069,2749,11128,1
73240,63,80197,42386,53609,5
34229,29,8717,2655,13306,1
32179,28,12493,4555,10176,1
81108,46,94393,34133,50105,5
64672,36,30378,12219,30498,2
41760,30,50526,16599,29274,3
74639,50,76438,47008,57565,7
50170,30,36164,15136,21869,3
48724,37,32952,14566,39543,3
52603,39,32365,14553,35903,5
86170,61,74443,38694,62989,7
36390,27,7364,3581,12875,1
53585,36,39635,13020,34422,2
62781,37,41786,15020,35191,5
32901,25,19053,2663,12626,1
14044,29,7365,3860,11684,1
41870,44,58048,15417,33088,5
16259,29,15085,3210,10863,1
65911,34,29387,13904,27887,2
91374,45,86508,33412,46062,6
12830,26,13366,3237,12923,1
65335,39,50174,15802,38226,5
45441,38,49852,13534,28602,2
74244,57,86429,32236,64774,8
23387,29,11571,3440,11580,1
29765,29,19044,4253,14445,1
85340,49,97903,38062,46392,8
23097,25,13821,3410,14763,1
81817,60,78613,39416,65679,8
69113,55,79950,37553,44422,6
86323,46,93170,37481,47657,7
42648,45,34226,13932,37786,4
42912,39,34633,15922,20442,5
70889,46,97817,43702,66110,7
40582,44,25849,16830,25441,4
76548,48,84216,33373,41950,7
67506,60,84238,36944,60655,5
19399,27,14835,4084,11862,1
89269,45,99065,32025,63369,5
88604,58,76224,45733,58093,8
88020,55,68322,37201,65783,8
79040,51,88236,40181,63979,6
34957,25,12119,4682,10530,1
16435,26,6790,2618,10452,1
58966,38,31451,17336,22854,3
70341,45,83125,41912,55728,7
83722,55,79383,44878,50915,5
23103,27,9707,2568,12418,1
54710,40,48135,16080,31255,4
74262,50,88241,30863,57059,5
90599,51,93811,42844,50388,5
32897,25,10538,3868,12650,1
78406,65,83300,44683,68032,5
17994,29,18422,3982,11513,1
55808,39,32639,19894,33368,2
28931,28,11462,3119,13572,1
53565,37,57733,20010,30675,2
84865,64,97631,31865,67443,5
76798,65,74668,45669,68692,6
39197,35,42071,18572,31552,2
22872,27,12737,4007,14205,1
24954,26,12920,4810,12368,1
54591,30,31295,19412,37304,5
83257,65,85513,33268,51078,5
58658,44,29507,19983,39769,5
38198,25,11780,4279,12738,1
51608,33,49608,12464,36247,3
45956,37,27917,12057,20122,4
14588,29,17647,4854,13328,1
74809,60,84071,30419,68034,6
34475,26,18809,4958,14885,1
56970,32,43542,15482,23237,4
40578,45,31579,17946,38581,5
36903,25,19774,2892,14626,1
73014,65,94697,45214,61392,8
57197,41,37996,15409,28010,4
26955,29,11392,4502,12070,1
84509,60,84725,35238,52654,6
63366,38,40532,18247,36094,2
46067,33,31747,17134,29332,2
30613,29,10158,3094,12614,1
48262,45,56787,16056,29799,2
63356,31,57589,14565,36213,4
33062,29,17686,2802,12881,1
39436,45,51561,13313,23459,2
61599,40,37725,17365,27632,4
71779,63,90118,45606,53888,7
24633,26,9313,3549,13869,1
67981,57,75708,39347,57488,5
66787,46,68406,45382,66307,7
43717,40,43619,15961,39057,2
67268,60,84461,48144,52185,8
24454,27,8625,3099,13194,1
76687,64,89565,49913,65140,7
62139,43,46099,19096,39582,3
91879,60,97867,40777,54563,8
37429,28,10620,2732,10933,1
40316,44,52336,19113,25660,2
61362,35,57455,19035,21448,4
30401,28,16508,3395,10434,1
15899,27,17334,4050,11585,1
15338,25,11472,3733,11274,1
14765,27,7966,4038,12486,1
20258,25,9995,3108,13796,1
70805,45,65736,39091,62618,6
74064,56,94326,41767,42037,5
75124,49,85329,46351,41415,7
73305,65,87415,36049,60891,5
38435,29,19318,2795,11356,1
52467,36,55471,13953,31826,4
37707,28,13493,2858,12304,1
76169,51,97526,45446,60090,7
66686,51,100015,36013,58692,5
32493,28,10983,3999,14779,1
79977,47,76772,38251,53724,7
42863,34,41696,14514,28550,5
74288,47,67900,41432,44569,8
48049,39,43458,16376,38151,5
14698,26,17820,3576,10399,1
35825,28,5699,4589,11017,1
67978,51,87307,32168,58708,7
53327,30,28097,12304,20757,2
27655,29,5520,3194,14483,1
49656,32,38086,14383,20869,3
13275,26,16127,4798,13051,1
55138,39,35361,15906,25768,5
82358,63,77608,37912,61800,6
21613,26,16628,4008,10989,1
54195,45,48957,12790,21757,3
16574,27,18473,3632,11637,1
57126,32,52930,16997,32998,5
19327,27,9788,3206,12176,1
29629,27,11486,4013,14557,1
30322,28,14577,3368,13092,1
46639,33,39075,18935,32825,2
33217,25,12627,3421,10764,1
59297,42,34722,19028,34934,2
88719,59,82200,38757,47412,8
68181,63,67330,30455,41996,7
13984,28,6753,4826,12513,1
42147,39,55455,13817,21251,4
79432,53,95512,45627,43321,6
69828,60,71764,38270,54771,5
50654,31,26025,18030,25215,5
19783,28,17889,4645,14417,1
66231,48,79338,30704,50987,7
59963,38,32448,16398,38705,4
13478,27,17948,2616,12607,1
18696,29,18352,3378,10509,1
82249,61,86852,45835,63051,8
77216,57,71268,34950,48265,7
14775,25,6416,4649,13454,1
47339,33,42485,14591,28001,2
55485,39,38199,13298,31227,2
30217,25,14089,4463,11909,1
80265,64,71170,43879,57064,5
84218,45,74718,43459,43601,7
32689,29,18605,3891,10706,1
67350,50,95270,34823,67189,5
24862,29,18581,4283,11268,1
78769,51,85912,36222,44979,5
43882,36,26802,17089,37579,3
39472,45,51726,12123,28603,3
57435,39,49733,13650,25311,3
29597,25,12808,3487,10646,1
79507,49,97114,44823,66954,6
87207,57,74649,32072,56053,8
54036,31,26675,18270,36192,2
45544,37,30448,18558,24754,4
15466,29,9031,4346,12776,1
32660,28,13670,4759,13200,1
53612,38,30338,12692,31670,4
39748,33,49057,17178,36789,2
67403,47,97064,36249,51633,7
60623,33,50454,15736,38322,5
23843,27,10721,4769,10809,1
16596,28,11162,3373,11401,1
66907,49,92656,37011,58996,7
46758,30,53629,12997,22783,3
48214,44,29770,15675,38289,3
44370,44,57166,16624,37850,5
18162,29,13900,3811,10511,1
67216,63,86646,33381,43694,5
64027,36,58223,16842,21803,5
78432,58,77250,49145,65803,5
90623,54,81151,42679,55497,7
47875,44,52119,17531,21075,5
23230,25,10356,4227,13906,1
12988,27,10543,3846,13809,1
18630,27,10923,2841,12259,1
35461,25,12487,3596,13740,1
37545,29,17667,3240,14130,1
75719,57,92494,41635,42210,8
46207,40,39080,18493,35317,3
39923,44,43426,12903,29328,3
83867,47,79604,33196,60572,6
39634,44,57742,14346,30748,2
14418,27,5105,4973,10730,1
19722,26,13086,4514,10616,1
78469,54,75532,32391,44515,6
70851,54,78997,44904,59367,5
65894,43,35884,18025,38816,4
46641,39,44620,13481,39579,2
78446,57,70922,43416,64588,5
33469,29,16526,4869,10378,1
42516,35,52073,19712,33803,2
50898,30,55100,17000,38817,2
31993,29,13887,3334,10825,1
89137,45,91476,45576,68930,6
43587,34,43241,14036,26325,3
49881,34,29337,14440,37515,5
72696,51,82088,39942,68015,5
76483,59,65483,45312,43100,6
16880,25,11714,4069,14812,1
34657,25,14764,3086,13438,1
90923,45,86287,47798,49491,8
71749,55,79560,45231,54083,8
55321,44,32502,12306,37565,2
65388,32,27276,14341,23736,4
54853,39,48677,17698,27449,2
68791,56,74188,40764,64009,8
43442,33,26915,12068,23748,5
44969,39,50136,12334,33335,3
70815,52,95715,43319,60298,6
68194,57,92977,49251,56410,5
17952,26,11580,3400,14758,1
89492,54,79673,31600,50044,5
64699,41,38876,14439,39632,2
88302,63,96861,47128,61926,8
18859,27,13970,2893,14422,1
60640,38,41095,15287,20981,2
17172,29,5772,4401,10458,1
80969,58,96414,37632,51830,8
12093,27,17763,4460,14267,1
52353,40,58611,14950,27807,3
36548,29,19059,2894,12015,1
54566,38,45164,17788,39614,5
74730,54,85301,41507,56409,7
44761,35,55353,18651,26402,3
70355,45,98483,41345,52978,8
83670,46,90577,36307,46485,7
52970,35,30882,16983,27224,3
46780,37,49966,15015,38268,3
23529,27,6614,4168,11695,1
33699,26,12486,4505,10504,1
55819,40,54473,17061,34455,2
57686,39,41564,19809,39786,2
56179,36,47700,13672,30902,2
38137,25,5152,4369,10588,1
41928,34,55285,18731,24036,4
31428,25,17493,3513,11044,1
18651,29,6541,2940,14984,1
83918,48,92633,47740,69566,5
52742,37,34632,12866,30846,4
89223,56,74118,38992,46197,8
12199,26,13565,4425,14105,1
51088,38,42940,13139,20790,3
90572,63,99988,39913,53292,8
28160,28,16071,3095,11967,1
33016,28,18946,3587,12949,1
24322,29,9076,4374,10983,1
34428,25,6073,3266,10379,1
77780,53,77101,35203,63432,6
72799,61,79521,30513,69588,7
40213,34,45237,12630,35016,5
60922,44,53918,19466,31317,5
40125,31,30528,16697,29107,3
88572,62,82062,48593,43208,5
57463,39,48441,14483,37600,3
89792,51,91746,38215,67100,8
84385,51,88865,38046,65059,6
32515,29,6990,4511,12111,1
53976,32,31947,13254,23340,2
22538,29,17666,4652,13395,1
67765,65,95719,41239,41983,6
50894,42,39775,16408,25343,4
58308,43,49505,16119,37093,4
27829,26,5182,4156,13255,1
64677,45,52823,17187,23754,2
18210,25,9305,4088,13870,1
77807,63,80266,44426,45842,8
66391,46,97614,44282,66462,7
13953,25,17640,3938,13760,1
13193,25,12206,3102,13104,1
58794,31,51521,15574,34367,2
85703,47,70862,49407,69748,5
26869,29,14867,4998,10525,1
18396,25,18855,3079,11511,1
75417,47,65170,43849,65431,7
72792,57,84162,44402,45799,6
56795,36,50857,19370,38666,3
24191,28,13415,4281,14225,1
44931,30,32248,18728,30657,5
92043,26,19084,22,54499,1
87924,53,84622,45668,50887,8
19333,27,9616,4215,15043,1
54114,30,36088,13396,24475,5
90505,53,68576,41778,53934,8
26500,26,9850,3531,14127,1
35883,27,18664,4502,12552,1
80120,53,87197,43410,48550,8
61002,39,52450,13076,37462,5
54770,31,29757,15657,30740,3
84580,51,73176,45018,43713,6
15671,26,17425,4613,10940,1
58808,31,27381,19592,34720,3
51272,39,52753,16689,39843,3
24982,28,18839,4511,14887,1
32623,26,19804,4228,11513,1
36771,25,9782,4083,12655,1
84792,65,70410,46887,59416,7
42184,35,27902,18244,22225,5
47610,39,37408,12060,30245,5
36492,25,10182,3451,14532,1
13592,25,18876,2640,11229,1
31470,26,19706,2955,10136,1
76763,64,81891,31540,44957,6
34724,29,13565,3554,14175,1
24122,26,8886,3315,13378,1
44271,44,25156,16392,28212,5
77806,63,70838,30553,42930,8
30167,29,10554,4119,11363,1
69412,48,71094,35061,62987,8
80271,50,80064,42858,55772,7
14261,28,6803,2739,12689,1
41384,39,49214,12473,31839,3
75872,54,83065,30067,64204,8
14371,29,14495,4279,12110,1
85724,50,84081,33345,53690,5
12787,29,6082,3688,10800,1
50188,41,36139,18218,32237,3
43539,37,55515,14947,20929,4
77393,59,93068,48184,61607,8
79087,45,91698,42646,40983,5
35433,29,11736,4624,13669,1
48796,39,57144,15235,21866,5
79559,57,95819,35520,44742,8
79955,65,99695,33209,69064,7
63484,32,58975,20007,36023,5
58636,39,49699,19526,39398,3
63415,39,31996,16042,34154,5
41089,33,29335,19458,20963,5
47082,39,45636,19791,27538,2
31191,29,10230,3712,10524,1
66337,55,70254,38381,59532,8
74845,54,79069,42235,59877,8
84750,45,68991,30118,60705,5
69658,47,87316,47399,47882,8
54697,34,46111,17893,29102,2
12778,28,15878,4859,11609,1
82983,46,67680,44056,52874,8
79218,60,96357,49689,59545,6
40569,34,57655,18397,38103,2
54154,45,42142,15578,29329,2
49945,37,36155,17158,21255,4
34035,25,13710,4233,13195,1
42757,45,27469,19263,32900,3
63089,41,51748,18759,37372,3
45200,42,53693,15888,23832,5
19982,25,13793,2676,12736,1
66683,48,99562,40676,54849,5
49853,38,38257,12453,39996,2
21433,28,7864,3448,13601,1
27816,27,19124,3768,13834,1
18248,28,15883,3988,12307,1
76939,54,81662,38853,51814,5
70521,57,72588,42546,41301,7
81067,61,98107,36962,67752,8
17962,25,13158,4112,11144,1
54595,31,44500,15988,29840,2
56234,39,30742,18687,35220,3
56559,33,47532,15070,28627,3
59799,36,30606,17159,26151,5
33068,26,8701,3032,12543,1
17524,29,11629,4403,10894,1
57471,30,57385,17198,31446,2
25542,25,18048,4051,11634,1
35206,25,11030,4064,12400,1
40790,45,38465,15146,31380,2
51091,31,53189,13256,30195,3
32367,27,16410,3471,10328,1
69197,59,70649,40490,68659,5
60191,31,52971,14525,25501,4
69109,47,92705,35101,65063,5
91590,55,86540,42502,64712,7
90488,57,83055,46283,57774,8
67497,49,77075,41608,47786,6
31142,26,19916,2968,13915,1
33078,29,19345,3259,11326,1
70603,59,81287,36016,60947,7
41761,35,34147,13457,25623,5
26414,27,16587,2892,14477,1
21372,25,11128,4023,12334,1
60049,31,51595,15169,37071,2
70279,62,89654,34883,42302,5
20031,29,19889,3880,13360,1
39662,44,30222,18732,24706,2
39789,40,38832,15520,37125,4
87855,62,71570,36965,51078,8
23749,26,7564,4273,11811,1
91193,57,93280,32991,49915,8
77149,56,67928,37738,44864,5
75955,49,96661,39382,51561,8
32422,28,15195,3661,10554,1
37424,28,14017,2658,11493,1
59629,45,30279,17772,29439,2
34268,28,5975,2615,13488,1
16402,28,8959,4081,13382,1
67657,60,99472,31611,42843,6
43036,45,41317,19751,30366,5
71363,49,82104,48389,53950,6
28588,25,13230,3005,14749,1
68669,45,72781,47852,53103,6
15344,28,9371,2826,14804,1
61280,39,49841,15370,30031,2
36002,29,14483,4166,11438,1
55774,38,35308,16189,24550,5
49833,37,49667,19801,37247,5
42196,37,52026,14022,32038,4
90706,49,74488,34556,43567,5
65146,45,41079,13685,30605,4
24144,27,19493,2585,11971,1
58878,41,53712,13559,25675,4
79849,51,91246,43337,69056,7
54288,37,35421,18491,33007,3
39026,37,50508,19138,20822,3
55662,36,34902,15054,26676,2
88089,61,92225,44053,58537,8
59355,31,52724,16430,24354,4
22744,27,18542,4875,12923,1
72131,56,82708,35499,57898,5
69329,49,95523,40374,41431,5
13872,25,9227,5023,14616,1
88239,54,72144,47185,54949,6
26298,29,11395,2588,11583,1
62063,45,34640,18773,29264,3
23509,28,12657,4289,10945,1
88467,53,74931,47651,41725,8
38277,27,17429,4752,11547,1
91700,48,70035,31142,42965,7
79878,46,70901,50000,65374,5
83203,59,93005,40310,54076,8
37764,26,14446,3262,13428,1
54355,33,47794,19997,28903,2
60992,39,59099,14484,32079,5
32800,25,5479,4860,11816,1
30589,28,6953,4111,10271,1
50313,32,54884,17528,24466,4
51165,39,43247,15907,27609,3
42642,45,42056,14548,37538,5
19812,29,18642,3376,11815,1
18592,28,19349,4958,11161,1
65585,33,39344,15340,23170,4
19990,28,7487,2586,10212,1
40856,42,49278,19136,20812,3
22217,29,8852,4921,14871,1
86839,51,87044,41908,66359,5
35488,27,16948,3650,14945,1
54166,31,27710,14403,25556,4
59772,34,37520,14782,31546,3
30992,29,12634,3961,13266,1
81483,52,78566,32337,44145,6
19149,26,19803,3002,10532,1
42220,38,45268,12484,20189,4
54940,34,39965,15293,29194,5
56043,33,36704,17649,35661,2
63286,32,44214,12019,39974,3
53607,38,44907,13232,39338,5
34993,25,7043,4692,10557,1
55423,34,58845,19083,25122,5
20299,29,12879,3045,12962,1
86928,59,97945,41825,57009,7
20219,28,18444,4823,11225,1
61095,30,48927,17811,37613,4
79355,62,69782,43098,61152,6
21455,25,5949,2846,11377,1
80943,57,77577,38533,58347,6
61287,30,38602,18753,35786,4
19483,26,14421,3651,11201,1
12098,26,5811,4424,14017,1
24186,26,6527,4774,11380,1
63436,33,29089,19119,38982,3
31505,27,12748,2695,10771,1
21993,26,6970,3964,11100,1
72674,56,66752,34782,64977,5
75924,54,78038,45527,63479,6
50317,42,59029,16146,29923,4
13261,25,10176,4405,10704,1
42210,31,39576,12734,31423,4
41999,30,43977,13298,25630,3
16839,27,19078,2897,13701,1
29785,26,19717,3046,10388,1
85119,53,69275,46101,57976,6
47921,39,42313,14577,22872,5
75752,64,75335,31365,62760,5
65737,42,38427,16458,28377,5
71827,53,75610,33495,43496,7
90489,55,76133,36639,63735,8
21642,29,7938,4903,10237,1
69996,58,89281,38270,68575,7
33628,28,16052,3172,13129,1
73552,45,99764,30761,47514,5
80418,53,80171,35357,46655,6
15858,28,11730,3522,12692,1
64346,45,59308,15934,31096,5
71653,54,97236,36664,65189,5
37914,29,9885,4050,13605,1
55516,37,53824,16759,40017,2
64143,34,50237,18974,29587,4
52163,38,49891,19037,20169,2
54958,39,40230,15986,39326,2
82250,64,97468,33628,69796,7
54070,45,36478,18627,39697,4
53419,38,59099,12868,34537,2
16935,25,10777,4691,11936,1
23708,25,15708,4523,14677,1
24595,25,8370,4250,10897,1
59371,40,43516,12467,37971,2
72771,52,78044,47739,45406,6
38216,25,14927,4344,14175,1
44832,32,25656,18917,31967,2
24034,26,16234,2702,12417,1
77189,59,70167,30539,55864,6
20761,29,7604,4402,11106,1
70857,64,70509,45840,53002,7
27853,25,6451,2561,12760,1
38617,29,13419,4976,11325,1
71545,58,82202,41538,54291,8
81218,53,85794,30547,59358,8
