customer_id,age,gender,annual_value_eur,recency_days,visit_frequency,distance_km,customer_vintage_months,campaign_response
CUST_103472,28,Female,2055,270,9,7.4,6,0
CUST_103473,56,Male,1716,250,9,1.8,51,1
CUST_103474,26,Female,1384,295,5,5.9,14,0
CUST_103475,43,Male,268,144,14,4.7,58,1
CUST_103476,33,Female,849,274,4,0.6,8,1
CUST_103477,22,Female,1743,223,5,3.1,2,1
CUST_103478,74,Female,550,75,4,4.0,118,0
CUST_103479,69,Male,817,102,12,5.4,18,1
CUST_103480,27,Male,689,20,5,2.5,86,1
CUST_103481,67,Male,1401,117,7,7.5,57,1
CUST_103482,20,Male,1682,174,11,3.7,94,1
CUST_103483,30,Female,1682,173,8,2.1,100,1
CUST_103484,60,Female,774,4,2,2.7,92,1
CUST_103485,66,Male,1394,340,4,6.1,35,0
CUST_103486,47,Female,750,148,8,5.2,66,0
CUST_103487,71,Female,1095,114,7,6.0,56,1
CUST_103488,62,Male,1460,321,9,2.5,100,1
CUST_103489,23,Female,1731,167,5,2.7,82,1
CUST_103490,34,Female,125,300,6,3.3,43,0
CUST_103491,62,Male,1249,118,11,1.7,73,1
CUST_103492,68,Female,1904,100,8,5.6,92,1
CUST_103493,70,Female,1316,274,12,2.8,72,0
CUST_103494,36,Female,1241,175,14,2.7,117,1
CUST_103495,59,Male,918,159,11,2.3,8,1
CUST_103496,52,Male,1890,227,5,3.7,5,1
CUST_103497,63,Female,942,38,14,6.2,13,1
CUST_103498,43,Female,1150,198,9,6.7,7,0
CUST_103499,68,Female,965,136,4,6.5,21,0
CUST_103500,22,Male,1254,104,8,5.0,93,1
CUST_103501,46,Male,1913,193,12,2.4,37,1
CUST_103502,54,Male,747,250,14,5.9,45,0
CUST_103503,37,Female,1256,13,3,0.5,52,1
CUST_103504,66,Female,1396,55,5,6.4,48,1
CUST_103505,38,Female,794,344,8,6.3,62,1
CUST_103506,27,Female,1170,85,10,5.4,78,1
CUST_103507,22,Female,2126,109,12,1.0,101,1
CUST_103508,53,Male,316,43,7,8.0,119,1
CUST_103509,23,Female,989,71,1,6.1,51,1
CUST_103510,43,Female,1325,268,12,5.9,4,0
CUST_103511,21,Female,1012,59,4,0.7,86,1
CUST_103512,56,Male,2643,44,2,3.3,56,1
CUST_103513,56,Female,1474,272,2,0.9,75,1
CUST_103514,67,Male,678,14,13,3.0,34,1
CUST_103515,52,Male,100,112,7,4.6,45,0
CUST_103516,18,Male,1370,314,12,7.1,16,1
CUST_103517,41,Male,822,228,12,2.4,9,1
CUST_103518,74,Male,1844,169,3,5.1,80,1
CUST_103519,53,Female,1063,291,3,1.5,103,1
CUST_103520,23,Female,916,246,6,3.0,16,1
CUST_103521,58,Male,907,266,6,7.6,95,1
CUST_103522,71,Male,1693,337,1,6.0,31,0
CUST_103523,63,Male,1408,243,1,4.5,13,0
CUST_103524,61,Female,2078,158,11,2.2,5,1
CUST_103525,74,Female,1092,300,6,3.2,47,0
CUST_103526,48,Male,1631,327,7,1.4,39,1
CUST_103527,37,Female,1640,18,9,3.0,18,1
CUST_103528,41,Female,1537,83,4,1.4,20,1
CUST_103529,42,Male,945,335,14,6.4,119,1
CUST_103530,53,Male,1437,231,10,0.8,2,1
CUST_103531,38,Female,1151,342,6,1.7,40,0
CUST_103532,47,Female,1138,253,12,5.6,30,0
CUST_103533,41,Female,797,167,3,7.2,10,0
CUST_103534,61,Male,140,42,13,7.7,64,0
CUST_103535,59,Male,1824,249,13,6.7,42,0
CUST_103536,47,Male,1416,248,11,1.8,75,1
CUST_103537,39,Female,528,286,4,2.4,53,0
CUST_103538,45,Female,1559,20,9,7.0,93,1
CUST_103539,24,Male,1834,352,14,7.1,53,1
CUST_103540,52,Female,1589,42,14,5.2,40,1
CUST_103541,72,Male,754,345,1,2.6,16,0
CUST_103542,45,Female,834,87,5,1.9,48,0
CUST_103543,31,Male,926,261,11,6.8,61,0
CUST_103544,73,Female,1631,306,7,1.8,92,1
CUST_103545,27,Female,1439,297,3,5.4,81,0
CUST_103546,33,Male,2595,350,2,7.8,38,0
CUST_103547,33,Male,380,240,13,5.7,114,1
CUST_103548,71,Male,1174,167,11,2.2,113,1
CUST_103549,48,Male,236,313,2,2.4,44,0
CUST_103550,59,Male,1498,219,1,0.9,15,0
CUST_103551,42,Female,1733,133,5,5.6,95,1
CUST_103552,30,Male,1921,207,13,4.2,61,1
CUST_103553,23,Male,1294,51,3,1.8,7,1
CUST_103554,61,Male,243,106,11,2.0,110,1
CUST_103555,26,Male,1175,184,12,0.3,30,1
CUST_103556,62,Male,1418,201,7,7.8,36,1
CUST_103557,53,Female,697,11,1,6.7,113,1
CUST_103558,73,Male,1068,254,9,3.3,90,0
CUST_103559,60,Male,561,150,14,7.6,11,1
CUST_103560,37,Male,894,354,2,5.5,70,0
CUST_103561,35,Female,1656,355,8,6.1,106,1
CUST_103562,60,Female,1540,96,10,5.5,29,1
CUST_103563,74,Male,502,106,4,6.1,92,0
CUST_103564,38,Male,848,143,6,1.5,79,1
CUST_103565,21,Female,1229,166,9,4.6,93,1
CUST_103566,67,Female,1313,1,7,6.8,6,1
CUST_103567,50,Female,869,46,8,0.4,112,1
CUST_103568,44,Male,1438,242,7,1.2,76,1
CUST_103569,24,Male,1182,344,2,2.1,51,0
CUST_103570,23,Female,100,278,9,2.5,80,0
CUST_103571,32,Male,914,3,1,1.6,110,1
CUST_103572,35,Female,900,142,14,5.1,38,1
CUST_103573,49,Female,1539,61,2,2.5,73,0
CUST_103574,73,Female,1548,294,3,1.4,22,0
CUST_103575,28,Male,364,225,3,7.3,97,0
CUST_103576,37,Female,1419,302,14,5.6,90,1
CUST_103577,41,Female,1163,170,10,2.1,54,1
CUST_103578,32,Male,1263,134,4,3.0,40,1
CUST_103579,65,Female,893,41,5,6.0,7,0
CUST_103580,24,Male,1169,231,6,6.4,110,0
CUST_103581,38,Female,1775,226,1,1.6,96,1
CUST_103582,59,Male,1256,139,14,7.5,40,1
CUST_103583,43,Female,1179,110,13,6.3,107,1
CUST_103584,61,Female,960,297,8,6.9,24,0
CUST_103585,73,Female,1726,57,6,1.3,41,1
CUST_103586,31,Female,560,123,10,1.3,51,1
CUST_103587,74,Female,799,240,9,2.6,39,0
CUST_103588,54,Male,531,86,5,0.7,102,1
CUST_103589,38,Male,1300,176,7,0.9,114,1
CUST_103590,35,Female,1790,63,11,1.3,101,1
CUST_103591,22,Female,1036,39,4,5.8,83,1
CUST_103592,20,Female,665,138,6,0.4,43,1
CUST_103593,40,Male,2018,241,6,0.8,69,1
CUST_103594,43,Male,1426,226,13,7.6,94,1
CUST_103595,54,Female,1339,206,4,0.9,59,1
CUST_103596,41,Male,1105,164,6,4.4,25,0
CUST_103597,66,Female,1535,27,8,5.2,94,1
CUST_103598,36,Female,1331,183,11,7.7,25,0
CUST_103599,68,Female,959,198,5,7.2,73,1
CUST_103600,42,Male,1043,337,2,3.6,91,0
CUST_103601,38,Female,690,107,9,7.5,24,0
CUST_103602,29,Female,628,189,11,3.6,62,1
CUST_103603,74,Female,1052,36,4,5.4,104,0
CUST_103604,58,Male,1777,85,4,2.2,43,1
CUST_103605,50,Male,683,155,11,5.2,59,1
CUST_103606,67,Male,1618,169,7,4.4,54,1
CUST_103607,70,Female,801,284,10,4.9,102,1
CUST_103608,21,Male,307,272,14,5.5,79,0
CUST_103609,59,Female,1473,35,10,1.6,102,1
CUST_103610,74,Male,2014,184,6,2.5,26,1
CUST_103611,24,Female,772,99,14,5.9,54,1
CUST_103612,39,Male,415,237,4,1.5,61,1
CUST_103613,72,Female,1427,122,6,2.9,94,1
CUST_103614,50,Male,738,23,3,5.4,75,1
CUST_103615,34,Male,1468,63,7,7.5,93,1
CUST_103616,41,Male,1776,326,6,0.8,79,1
CUST_103617,51,Female,1365,150,3,4.2,44,1
CUST_103618,45,Male,1605,195,1,0.8,9,1
CUST_103619,60,Male,1608,80,12,3.2,42,1
CUST_103620,58,Male,1695,315,10,1.6,29,1
CUST_103621,56,Male,1223,153,5,5.3,79,0
CUST_103622,39,Female,1590,17,10,6.1,81,1
CUST_103623,66,Male,1282,39,2,2.1,80,0
CUST_103624,34,Female,1396,333,7,5.8,58,0
CUST_103625,51,Female,2726,348,13,3.7,86,1
CUST_103626,23,Female,1321,202,7,2.4,104,1
CUST_103627,63,Female,451,280,4,4.3,63,0
CUST_103628,23,Male,1101,88,6,3.2,49,1
CUST_103629,51,Female,1045,300,1,2.0,107,1
CUST_103630,18,Female,1068,292,2,6.1,11,0
CUST_103631,27,Female,1677,355,6,6.4,102,0
CUST_103632,38,Female,1765,70,2,6.4,89,1
CUST_103633,22,Male,1147,124,12,3.2,54,1
CUST_103634,19,Male,504,80,12,1.5,30,1
CUST_103635,39,Female,1250,45,11,6.8,66,1
CUST_103636,65,Female,928,233,4,2.8,65,0
CUST_103637,74,Female,1305,154,4,6.0,116,0
CUST_103638,19,Male,1140,180,10,6.6,102,1
CUST_103639,27,Male,1808,31,9,6.2,58,1
CUST_103640,51,Male,1337,85,10,3.2,57,1
CUST_103641,33,Male,930,45,7,7.5,37,1
CUST_103642,65,Male,507,323,14,5.3,119,0
CUST_103643,68,Female,1176,332,7,4.7,118,1
CUST_103644,56,Male,1178,243,12,5.6,54,1
CUST_103645,39,Male,1069,40,11,0.5,73,1
CUST_103646,29,Female,1588,182,1,3.2,69,0
CUST_103647,41,Male,509,297,11,7.1,114,0
CUST_103648,64,Male,819,81,5,1.5,24,1
CUST_103649,57,Male,1226,38,3,3.4,63,1
CUST_103650,55,Female,920,356,3,3.4,91,0
CUST_103651,27,Male,1022,57,6,3.0,94,1
CUST_103652,52,Female,1170,322,4,4.6,51,0
CUST_103653,68,Female,1543,30,8,8.0,15,1
CUST_103654,66,Male,1150,266,14,2.2,47,1
CUST_103655,49,Male,215,227,4,5.7,73,0
CUST_103656,24,Male,899,317,8,6.1,46,0
CUST_103657,38,Male,1448,292,14,4.8,101,1
CUST_103658,37,Female,1581,54,12,1.0,30,1
CUST_103659,43,Male,1609,97,12,4.7,113,1
CUST_103660,21,Female,1751,4,4,7.6,79,0
CUST_103661,63,Female,1259,310,3,2.9,20,0
CUST_103662,69,Female,1332,91,5,5.2,57,1
CUST_103663,39,Female,693,89,12,7.7,49,0
CUST_103664,32,Female,113,320,13,6.4,56,1
CUST_103665,73,Male,491,92,5,5.6,56,0
CUST_103666,57,Female,849,150,10,7.8,25,1
CUST_103667,38,Female,520,234,10,1.5,9,1
CUST_103668,32,Male,1054,337,1,6.2,109,0
CUST_103669,39,Male,969,59,8,3.4,22,0
CUST_103670,69,Female,1669,185,8,3.0,77,1
CUST_103671,45,Female,715,44,8,4.3,37,1
CUST_103672,31,Male,1270,180,14,0.5,28,1
CUST_103673,44,Female,990,76,10,2.6,14,1
CUST_103674,58,Male,697,144,4,1.5,30,0
CUST_103675,57,Male,836,101,13,1.3,39,1
CUST_103676,45,Female,174,272,14,2.8,57,0
CUST_103677,43,Male,1574,55,9,6.5,5,1
CUST_103678,66,Female,1901,189,10,1.8,12,1
CUST_103679,19,Female,1066,351,3,4.3,35,0
CUST_103680,42,Female,1215,335,7,6.0,41,1
CUST_103681,73,Male,1052,77,6,2.1,63,1
CUST_103682,20,Female,790,296,9,7.4,42,0
CUST_103683,25,Male,1552,219,12,7.0,65,0
CUST_103684,61,Female,1360,277,14,2.2,110,1
CUST_103685,50,Female,100,66,13,7.9,65,0
CUST_103686,59,Male,683,136,4,5.4,106,0
CUST_103687,69,Female,173,234,4,2.4,43,0
CUST_103688,52,Female,1978,199,6,5.5,60,1
CUST_103689,23,Male,1114,266,8,5.4,20,1
CUST_103690,56,Male,1320,43,3,4.9,98,1
CUST_103691,69,Male,1023,361,11,5.8,119,1
CUST_103692,40,Female,1751,228,8,2.3,98,1
CUST_103693,42,Male,1630,227,14,7.8,63,1
CUST_103694,67,Male,1092,63,8,6.9,119,1
CUST_103695,60,Female,2059,171,14,6.0,24,1
CUST_103696,36,Male,1293,250,14,0.4,92,1
CUST_103697,22,Female,470,338,7,4.8,75,0
CUST_103698,68,Female,1250,250,7,5.7,72,1
CUST_103699,28,Male,1459,307,5,6.9,35,1
CUST_103700,73,Female,1133,238,2,7.6,41,0
CUST_103701,29,Male,994,56,12,7.3,16,1
CUST_103702,27,Male,2082,171,14,3.4,80,1
CUST_103703,25,Male,607,34,2,7.2,106,0
CUST_103704,41,Male,100,315,13,0.2,6,1
CUST_103705,45,Female,2010,130,12,2.9,20,1
CUST_103706,58,Female,587,130,10,1.1,56,1
CUST_103707,53,Male,1057,151,12,7.1,116,1
CUST_103708,54,Male,1011,143,8,7.4,116,1
CUST_103709,38,Female,1816,118,11,2.2,75,1
CUST_103710,25,Male,1917,204,6,3.1,8,1
CUST_103711,72,Female,554,235,8,7.9,84,1
CUST_103712,26,Male,1878,17,3,4.6,96,1
CUST_103713,64,Female,1869,82,1,4.1,97,1
CUST_103714,32,Female,1210,14,13,4.1,6,1
CUST_103715,65,Female,1666,81,6,5.6,92,1
CUST_103716,63,Male,1716,207,2,7.6,8,0
CUST_103717,57,Male,1074,204,12,3.1,62,1
CUST_103718,35,Male,1121,272,9,1.5,14,1
CUST_103719,59,Male,1495,32,5,1.6,3,1
CUST_103720,37,Male,386,23,5,0.4,2,1
CUST_103721,23,Female,1023,102,13,4.5,22,1
CUST_103722,29,Female,600,162,10,7.4,97,0
CUST_103723,19,Female,1912,98,8,5.8,107,1
CUST_103724,24,Female,1017,144,6,7.9,85,1
CUST_103725,33,Female,1338,104,3,7.3,70,0
CUST_103726,20,Female,1091,324,9,4.0,104,0
CUST_103727,62,Female,1058,171,10,4.0,71,0
CUST_103728,20,Male,1305,64,4,5.1,6,1
CUST_103729,44,Female,835,244,10,1.1,50,1
CUST_103730,67,Male,1101,71,4,4.9,44,0
CUST_103731,60,Female,1097,274,12,3.8,8,0
CUST_103732,57,Female,988,125,13,5.2,24,1
CUST_103733,55,Male,1396,317,2,4.6,27,0
CUST_103734,50,Female,977,331,3,2.6,53,0
CUST_103735,45,Male,2006,107,4,4.9,51,1
CUST_103736,18,Female,1514,148,7,3.1,28,1
CUST_103737,72,Male,525,192,13,1.7,59,1
CUST_103738,25,Female,1475,337,3,5.5,69,0
CUST_103739,54,Male,855,226,8,2.6,83,0
CUST_103740,49,Male,1268,242,8,7.1,73,0
CUST_103741,65,Female,834,362,10,1.8,25,1
CUST_103742,60,Female,103,284,11,4.9,44,1
CUST_103743,54,Male,1189,163,2,4.7,47,1
CUST_103744,21,Female,483,8,4,1.7,119,1
CUST_103745,47,Male,1410,347,8,3.6,109,0
CUST_103746,23,Female,1287,152,1,5.5,13,0
CUST_103747,63,Male,898,322,1,2.7,53,0
CUST_103748,71,Female,2113,95,14,1.1,53,1
CUST_103749,36,Male,580,214,14,5.0,37,1
CUST_103750,49,Female,888,64,4,1.9,63,1
CUST_103751,26,Male,640,65,11,5.5,66,1
CUST_103752,29,Male,2221,270,2,6.7,115,0
CUST_103753,28,Female,1876,25,1,1.2,40,1
CUST_103754,63,Female,489,100,8,3.6,78,1
CUST_103755,72,Male,787,105,2,3.7,61,0
CUST_103756,33,Male,804,131,4,5.1,95,0
CUST_103757,18,Male,925,321,3,2.8,6,1
CUST_103758,62,Male,679,19,2,3.5,25,0
CUST_103759,72,Female,897,225,8,0.3,103,1
CUST_103760,70,Male,1702,106,3,1.2,46,1
CUST_103761,38,Male,2173,54,9,4.6,31,1
CUST_103762,47,Male,428,226,10,1.9,102,1
CUST_103763,30,Female,679,360,5,1.3,80,1
CUST_103764,51,Male,1307,15,9,2.7,63,1
CUST_103765,21,Female,410,48,3,1.5,91,1
CUST_103766,45,Female,1320,139,12,0.7,94,1
CUST_103767,55,Female,1470,34,5,2.4,68,1
CUST_103768,48,Female,1550,355,14,1.5,39,1
CUST_103769,72,Female,1456,210,10,6.4,80,0
CUST_103770,44,Female,932,19,6,0.7,36,1
CUST_103771,22,Female,1109,196,9,6.0,7,1
CUST_103772,42,Male,610,326,8,3.2,85,0
CUST_103773,20,Male,1432,115,2,5.5,66,1
CUST_103774,50,Female,2002,352,2,0.6,55,1
CUST_103775,21,Male,1431,75,13,7.4,72,1
CUST_103776,42,Male,852,150,5,6.2,42,0
CUST_103777,37,Female,1697,36,5,1.3,27,1
CUST_103778,51,Male,2383,242,5,1.9,2,1
CUST_103779,43,Female,1322,151,4,5.2,70,0
CUST_103780,22,Male,1477,63,8,7.4,4,1
CUST_103781,52,Female,1539,154,11,3.7,21,1
CUST_103782,45,Female,398,188,5,4.0,1,0
CUST_103783,46,Male,994,223,1,2.1,38,0
CUST_103784,26,Male,943,93,10,3.2,60,1
CUST_103785,69,Female,1617,5,14,2.4,76,1
CUST_103786,55,Female,1559,166,5,2.9,91,1
CUST_103787,67,Female,1140,25,1,0.4,14,0
CUST_103788,23,Male,913,98,4,0.5,79,1
CUST_103789,36,Male,357,268,1,5.5,88,0
CUST_103790,61,Male,1192,150,6,5.5,82,1
CUST_103791,74,Male,723,252,6,2.8,17,1
CUST_103792,28,Female,661,84,1,7.1,73,1
CUST_103793,19,Female,1663,285,12,2.3,47,1
CUST_103794,64,Female,1611,172,8,3.3,82,1
CUST_103795,61,Female,956,221,14,5.9,56,1
CUST_103796,61,Male,415,109,4,6.0,53,0
CUST_103797,26,Female,787,27,2,6.9,18,0
CUST_103798,38,Female,1697,246,13,0.4,69,1
CUST_103799,41,Male,1434,55,14,1.6,48,1
CUST_103800,51,Male,964,133,1,5.2,9,0
CUST_103801,39,Female,1229,52,11,2.8,54,1
CUST_103802,20,Male,163,253,3,0.5,35,1
CUST_103803,29,Female,125,269,7,4.8,108,0
CUST_103804,45,Male,2189,298,10,3.3,46,1
CUST_103805,47,Male,1453,79,11,3.0,1,1
CUST_103806,43,Female,1201,18,10,2.3,41,1
CUST_103807,65,Male,1002,306,8,0.2,73,0
CUST_103808,38,Female,319,258,5,1.6,32,0
CUST_103809,45,Male,1697,343,7,3.9,84,0
CUST_103810,73,Male,632,107,2,2.4,77,1
CUST_103811,43,Male,1552,47,12,7.0,40,1
CUST_103812,50,Male,1266,246,12,1.3,11,1
CUST_103813,38,Male,1174,89,4,7.0,62,0
CUST_103814,52,Female,549,203,6,3.4,46,1
CUST_103815,69,Male,555,240,12,2.4,48,1
CUST_103816,51,Female,1395,268,12,2.6,43,1
CUST_103817,58,Male,1240,13,12,2.8,51,1
CUST_103818,68,Female,1224,137,12,4.2,61,1
CUST_103819,64,Male,1343,315,14,3.0,118,1
CUST_103820,35,Female,232,173,12,5.2,42,0
CUST_103821,28,Female,1708,230,12,3.5,26,1
CUST_103822,74,Male,1022,198,5,5.4,104,0
CUST_103823,40,Male,1785,243,6,4.9,11,1
CUST_103824,65,Male,196,43,12,2.1,25,1
CUST_103825,39,Female,1485,330,2,6.5,40,0
CUST_103826,34,Female,1480,279,7,6.4,25,0
CUST_103827,22,Male,457,79,8,7.9,84,1
CUST_103828,61,Male,880,279,13,1.6,106,1
CUST_103829,28,Female,670,232,14,6.8,113,1
CUST_103830,47,Female,1632,101,11,7.0,119,1
CUST_103831,32,Male,1354,162,9,5.2,75,1
CUST_103832,44,Female,1999,144,6,4.1,108,0
CUST_103833,52,Male,1301,109,7,7.7,74,0
CUST_103834,50,Male,1566,233,13,7.8,52,1
CUST_103835,37,Male,1786,111,12,5.2,113,1
CUST_103836,33,Female,1477,232,13,3.0,3,1
CUST_103837,51,Female,1008,238,1,6.6,39,1
CUST_103838,19,Female,915,197,9,0.9,91,1
CUST_103839,52,Female,1160,273,6,2.5,35,1
CUST_103840,57,Male,1598,86,12,7.9,113,1
CUST_103841,73,Female,817,295,4,6.6,119,0
CUST_103842,45,Male,1526,41,10,7.5,40,1
CUST_103843,64,Male,1361,48,9,4.8,95,1
CUST_103844,56,Male,573,77,12,3.4,85,1
CUST_103845,23,Female,1502,178,1,7.8,22,0
CUST_103846,26,Male,1271,257,2,2.6,62,0
CUST_103847,37,Male,925,117,3,6.1,19,0
CUST_103848,18,Female,1264,19,1,4.6,14,1
CUST_103849,25,Male,944,59,2,2.0,101,1
CUST_103850,72,Female,1324,196,2,0.3,115,1
CUST_103851,40,Female,1116,107,7,3.2,109,1
CUST_103852,20,Female,435,284,10,4.5,50,1
CUST_103853,21,Male,1131,34,13,1.6,62,0
CUST_103854,42,Female,979,295,6,3.4,87,0
CUST_103855,64,Female,1518,251,12,5.0,90,1
CUST_103856,55,Female,1640,126,9,5.8,43,0
CUST_103857,32,Female,945,339,14,0.6,55,0
CUST_103858,38,Male,805,106,5,5.4,108,0
CUST_103859,52,Female,360,180,9,0.6,40,1
CUST_103860,74,Male,793,110,14,0.4,12,1
CUST_103861,70,Female,1038,228,13,1.4,65,1
CUST_103862,70,Male,530,121,12,5.3,114,1
CUST_103863,63,Female,1647,107,10,0.6,34,1
CUST_103864,69,Male,1331,131,14,0.4,108,1
CUST_103865,31,Female,1140,23,14,1.1,83,1
CUST_103866,53,Male,1192,145,9,7.6,23,0
CUST_103867,29,Male,1353,327,2,7.3,71,0
CUST_103868,34,Male,1517,154,12,0.9,7,1
CUST_103869,56,Female,1605,107,9,2.6,65,1
CUST_103870,26,Male,1045,146,3,7.6,18,0
CUST_103871,52,Male,1129,252,11,1.0,8,1
CUST_103872,30,Male,1286,302,3,0.9,89,1
CUST_103873,32,Male,1109,70,12,0.9,42,1
CUST_103874,35,Female,1636,31,11,7.8,93,1
CUST_103875,68,Male,1814,93,14,6.0,87,1
CUST_103876,50,Male,1372,137,9,1.9,93,1
CUST_103877,23,Male,746,163,7,0.6,1,1
CUST_103878,44,Female,1454,81,14,7.7,79,1
CUST_103879,40,Male,1392,316,11,3.5,15,1
CUST_103880,44,Male,704,76,8,4.9,28,1
CUST_103881,51,Male,1391,63,7,2.4,36,1
CUST_103882,73,Male,928,100,9,6.1,106,1
CUST_103883,63,Female,1573,48,8,1.7,104,1
CUST_103884,55,Male,1450,74,14,6.3,96,1
CUST_103885,31,Male,1311,314,4,2.0,46,0
CUST_103886,53,Female,1219,192,2,1.0,77,1
CUST_103887,70,Female,133,30,14,3.9,21,1
CUST_103888,25,Female,593,157,13,6.5,49,0
CUST_103889,52,Male,1135,266,11,3.2,39,0
CUST_103890,36,Female,1960,256,5,0.4,38,1
CUST_103891,47,Male,1482,39,2,4.5,9,1
CUST_103892,31,Female,2107,55,4,5.5,20,1
CUST_103893,37,Male,1241,28,14,6.0,84,1
CUST_103894,66,Female,1185,118,12,3.3,8,1
CUST_103895,42,Male,1913,209,2,1.0,14,1
CUST_103896,57,Female,1120,75,5,4.8,62,1
CUST_103897,41,Male,707,65,6,2.8,84,1
CUST_103898,31,Male,1358,337,11,7.6,35,0
CUST_103899,43,Male,1761,356,1,4.1,55,1
CUST_103900,55,Male,787,100,12,3.9,45,0
CUST_103901,40,Male,1495,46,8,2.6,21,1
CUST_103902,39,Male,1153,316,2,2.8,105,0
CUST_103903,65,Male,1426,156,14,4.2,53,1
CUST_103904,74,Male,1357,240,5,2.6,105,1
CUST_103905,36,Female,993,353,11,7.2,54,1
CUST_103906,63,Male,1147,259,8,3.6,86,1
CUST_103907,68,Male,1023,136,5,2.5,43,1
CUST_103908,20,Female,1259,198,3,1.4,6,0
CUST_103909,59,Male,777,187,6,5.4,55,0
CUST_103910,36,Female,896,116,1,0.4,44,0
CUST_103911,26,Male,993,58,1,3.7,91,0
CUST_103912,45,Female,1396,70,8,4.5,68,1
CUST_103913,37,Female,492,93,7,2.9,4,0
CUST_103914,62,Male,1146,229,10,6.0,63,0
CUST_103915,24,Female,846,137,10,5.5,92,1
CUST_103916,31,Male,994,105,11,7.8,119,1
CUST_103917,26,Male,870,305,11,4.2,91,1
CUST_103918,72,Male,1297,339,3,4.4,58,0
CUST_103919,74,Male,1121,17,8,2.1,54,1
CUST_103920,36,Female,1556,54,11,3.2,81,1
CUST_103921,64,Male,1401,112,8,0.4,103,1
CUST_103922,69,Female,431,172,14,5.6,38,1
CUST_103923,31,Female,720,305,14,2.6,60,1
CUST_103924,73,Male,1113,144,1,4.4,52,0
CUST_103925,55,Male,1179,85,10,2.2,29,1
CUST_103926,70,Male,764,12,7,5.0,40,0
CUST_103927,53,Male,1852,252,2,3.7,71,1
CUST_103928,57,Female,1632,216,12,4.0,8,0
CUST_103929,34,Male,378,126,2,7.6,105,0
CUST_103930,47,Female,1373,98,2,5.7,97,0
CUST_103931,26,Male,1177,304,13,2.2,96,1
CUST_103932,50,Male,1822,28,5,4.1,35,0
CUST_103933,73,Male,415,336,7,3.8,82,0
CUST_103934,69,Male,2230,266,4,6.4,115,0
CUST_103935,42,Female,779,52,11,6.7,107,1
CUST_103936,31,Female,1389,143,12,2.4,16,1
CUST_103937,28,Male,897,132,4,6.6,18,1
CUST_103938,70,Female,1012,346,9,1.6,59,1
CUST_103939,52,Female,355,207,14,6.1,102,1
CUST_103940,58,Male,1798,62,10,2.1,89,1
CUST_103941,31,Male,1065,363,9,2.5,34,0
CUST_103942,47,Female,1099,132,7,6.8,4,0
CUST_103943,58,Female,2356,41,14,3.5,69,1
CUST_103944,21,Female,1680,201,10,7.9,117,1
CUST_103945,21,Female,866,99,4,1.4,78,1
CUST_103946,45,Male,895,311,8,3.8,65,0
CUST_103947,25,Male,1330,284,10,5.9,61,0
CUST_103948,19,Female,1585,357,3,0.2,86,1
CUST_103949,58,Male,2076,47,3,1.4,46,1
CUST_103950,63,Female,396,137,12,0.4,21,1
CUST_103951,39,Female,1564,130,7,7.9,77,1
CUST_103952,58,Male,1644,195,13,6.1,118,1
CUST_103953,73,Female,805,117,11,3.1,112,1
CUST_103954,72,Female,1020,364,12,1.4,100,1
CUST_103955,33,Male,385,69,9,0.9,93,1
CUST_103956,46,Male,950,28,13,4.3,38,1
CUST_103957,66,Female,1316,335,11,7.8,73,0
CUST_103958,65,Female,1997,14,4,5.5,97,1
CUST_103959,47,Male,2043,46,4,3.0,86,1
CUST_103960,29,Female,685,16,1,4.1,81,1
CUST_103961,52,Female,1929,209,1,8.0,60,0
CUST_103962,28,Male,225,158,13,4.2,87,1
CUST_103963,63,Male,908,337,14,7.7,36,1
CUST_103964,67,Male,1049,227,3,0.3,6,0
CUST_103965,38,Male,1326,241,12,5.8,112,0
CUST_103966,38,Male,1253,58,13,5.1,39,1
CUST_103967,22,Male,1383,304,7,5.5,29,0
CUST_103968,65,Female,1109,305,13,4.7,27,0
CUST_103969,37,Female,1680,345,9,0.5,69,1
CUST_103970,54,Male,1546,130,4,1.4,9,0
CUST_103971,20,Male,1055,217,2,7.4,24,0
CUST_103972,61,Female,1621,14,6,2.0,63,1
CUST_103973,50,Female,2234,359,6,7.9,19,1
CUST_103974,70,Female,863,243,9,5.5,97,1
CUST_103975,26,Male,2038,145,4,3.7,30,1
CUST_103976,26,Male,908,326,8,7.4,58,0
CUST_103977,21,Female,1905,103,13,6.4,40,1
CUST_103978,52,Male,927,217,14,3.5,116,1
CUST_103979,34,Male,1583,358,13,0.7,119,1
CUST_103980,51,Male,1290,64,3,7.0,68,1
CUST_103981,41,Female,307,158,2,6.2,119,0
CUST_103982,49,Female,2158,162,9,6.4,32,1
CUST_103983,18,Male,752,18,6,6.0,113,1
CUST_103984,25,Male,565,216,11,2.4,65,1
CUST_103985,62,Male,880,319,8,6.9,34,0
CUST_103986,40,Male,2466,49,11,0.2,85,1
CUST_103987,64,Male,573,56,10,2.1,31,1
CUST_103988,57,Female,1289,347,9,0.6,59,1
CUST_103989,29,Male,638,58,1,1.1,78,1
CUST_103990,71,Male,724,155,13,4.4,26,1
CUST_103991,29,Male,400,55,1,0.5,22,0
CUST_103992,63,Female,1358,341,11,1.6,34,0
CUST_103993,64,Female,1119,19,5,2.0,97,0
CUST_103994,32,Male,634,151,9,5.3,13,0
